Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp min;Temp med
02/10/2016;10;2016;34.732;-1.8;21.657;28.667;-2.517;15.9875;0.825377174;4.658;Fine;6;28;17
03/10/2016;10;2016;8.582;-26.15;22.1925;3.308;-25.359;16.6455;0.385457935;3.871;Cloudy;16;24;20
04/10/2016;10;2016;35.803;27.221;36.0655;29.983;26.675;29.836;0.83744379;4.823;Fine;12;25;18.5
05/10/2016;10;2016;36.328;0.525;36.37;29.689;-0.294;32.01;0.817248403;4.81;Fine;10;28;19
06/10/2016;10;2016;36.412;0.084;35.901;34.331;4.642;32.6845;0.942848511;4.774;Fine;8;28;18
07/10/2016;10;2016;35.39;-1.022;34.2865;31.038;-3.293;29.768;0.877027409;4.639;Fine;9;29;19
08/10/2016;10;2016;33.183;-2.207;27.428;28.498;-2.54;23.771;0.858813248;4.989;Fine;11;31;21
09/10/2016;10;2016;21.673;-11.51;26.0705;19.044;-9.454;22.074;0.878696996;5.027;Cloudy;14;26;20
10/10/2016;10;2016;30.468;8.795;29.3615;25.104;6.06;24.0905;0.823946436;5.025;Cloudy;15;27;21
11/10/2016;10;2016;28.255;-2.213;26.2915;23.077;-2.027;21.2585;0.8167404;4.878;Cloudy;15;29;22
12/10/2016;10;2016;24.328;-3.927;28.801;19.44;-3.637;24.4085;0.79907925;5.035;Cloudy;14;25;19.5
13/10/2016;10;2016;33.274;8.946;30.207;29.377;9.937;27.2425;0.882881529;5.023;Fine;16;25;20.5
14/10/2016;10;2016;27.14;-6.134;29.8945;25.108;-4.269;26.188;0.925128961;5.038;Cloudy;11;23;17
15/10/2016;10;2016;32.649;5.509;35.5055;27.268;2.16;30.2625;0.835186376;5.035;Cloudy;10;24;17
16/10/2016;10;2016;38.362;5.713;34.533;33.257;5.989;30.5245;0.866925603;5.022;Fine;9;26;17.5
17/10/2016;10;2016;30.704;-7.658;34.6995;27.792;-5.465;31.7165;0.905158937;5.029;Cloudy;15;29;22
18/10/2016;10;2016;38.695;7.991;38.144;35.641;7.849;35.4295;0.921075074;4.965;Fine;10;26;18
19/10/2016;10;2016;37.593;-1.102;33.62;35.218;-0.423;31.2825;0.936823345;4.813;Fine;10;29;19.5
20/10/2016;10;2016;29.647;-7.946;32.725;27.347;-7.871;30.4675;0.922420481;5.039;Cloudy;14;27;20.5
21/10/2016;10;2016;35.803;6.156;30.081;33.588;6.241;27.0115;0.938133676;5.037;Fine;16;27;21.5
22/10/2016;10;2016;24.359;-11.444;22.162;20.435;-13.153;18.6195;0.838909643;5.023;Cloudy;15;29;22
23/10/2016;10;2016;19.965;-4.394;29.6945;16.804;-3.631;25.9315;0.841672928;3.097;Cloudy;14;21;17.5
24/10/2016;10;2016;39.424;19.459;39.098;35.059;18.255;35.9535;0.889280641;4.986;Fine;10;26;18
25/10/2016;10;2016;38.772;-0.652;38.3625;36.848;1.789;37.3455;0.95037656;4.239;Fine;20;27;23.5
26/10/2016;10;2016;37.953;-0.819;35.6865;37.843;0.995;35.2355;0.997101678;0.176;Fine;14;29;21.5
27/10/2016;10;2016;33.42;-4.533;34.1595;32.628;-5.215;32.9715;0.976301616;3.191;Fine;15;30;22.5
28/10/2016;10;2016;34.899;1.479;31.344;33.315;0.687;27.871;0.95461188;5.014;Fine;14;29;21.5
29/10/2016;10;2016;27.789;-7.11;29.63;22.427;-10.888;23.3895;0.807045953;5.033;Cloudy;18;29;23.5
30/10/2016;10;2016;31.471;3.682;24.9445;24.352;1.925;18.367;0.773791745;5.03;Cloudy;15;29;22
31/10/2016;10;2016;18.418;-13.053;17.1995;12.382;-11.97;11.09;0.67227712;5.027;Cloudy;18;28;23
01/11/2016;11;2016;15.981;-2.437;27.996;9.798;-2.584;21.4405;0.61310306;4.962;Cloudy;19;27;23
02/11/2016;11;2016;40.011;24.03;35.807;33.083;23.285;29.03;0.826847617;4.977;Fine;14;29;21.5
03/11/2016;11;2016;31.603;-8.408;34.569;24.977;-8.106;27.4305;0.79033636;5.029;Cloudy;16;28;22
04/11/2016;11;2016;37.535;5.932;38.4095;29.884;4.907;31.2415;0.796163581;5.019;Fine;18;30;24
05/11/2016;11;2016;39.284;1.749;39.3975;32.599;2.715;31.7415;0.829828938;4.922;Fine;16;36;26
06/11/2016;11;2016;39.511;0.227;37.2525;30.884;-1.715;29.2975;0.781655741;4.953;Fine;15;34;24.5
07/11/2016;11;2016;34.994;-4.517;33.108;27.711;-3.173;26.268;0.791878608;5.027;Fine;19;29;24
08/11/2016;11;2016;31.222;-3.772;31.197;24.825;-2.886;24.6255;0.795112421;4.811;Cloudy;20;33;26.5
09/11/2016;11;2016;31.172;-0.05;32.3185;24.426;-0.399;22.923;0.783587835;5.017;Cloudy;20;32;26
10/11/2016;11;2016;33.465;2.293;33.451;21.42;-3.006;23.9825;0.640071717;5.019;Fine;20;34;27
11/11/2016;11;2016;33.437;-0.028;29.364;26.545;5.125;19.2745;0.79388103;5.031;Fine;19;33;26
12/11/2016;11;2016;25.291;-8.146;26.8085;12.004;-14.541;12.015;0.474635246;5.016;Cloudy;22;33;27.5
13/11/2016;11;2016;28.326;3.035;33.9425;12.026;0.022;23.087;0.424556944;5.023;Cloudy;22;36;29
14/11/2016;11;2016;39.559;11.233;36.2705;34.148;22.122;29.8335;0.863216967;5.023;Fine;20;29;24.5
15/11/2016;11;2016;32.982;-6.577;34.7185;25.519;-8.629;27.354;0.773725062;5.036;Cloudy;14;26;20
16/11/2016;11;2016;36.455;3.473;35.601;29.189;3.67;28.833;0.800685777;5.021;Fine;15;28;21.5
17/11/2016;11;2016;34.747;-1.708;34.3035;28.477;-0.712;27.524;0.819552767;5.032;Fine;16;28;22
18/11/2016;11;2016;33.86;-0.887;31.106;26.571;-1.906;23.6355;0.784731246;5.03;Fine;16;27;21.5
19/11/2016;11;2016;28.352;-5.508;34.208;20.7;-5.871;26.5755;0.730107223;4.89;Cloudy;17;28;22.5
20/11/2016;11;2016;40.064;11.712;40.2505;32.451;11.751;35.0165;0.809979034;5.023;Fine;16;29;22.5
21/11/2016;11;2016;40.437;0.373;38.8725;37.582;5.131;31.782;0.929396345;5.01;Fine;16;30;23
22/11/2016;11;2016;37.308;-3.129;36.905;25.982;-11.6;26.1845;0.696418999;5.03;Fine;16;29;22.5
23/11/2016;11;2016;36.502;-0.806;38.3155;26.387;0.405;29.4565;0.722891896;5.033;Fine;18;32;25
24/11/2016;11;2016;40.129;3.627;38.9855;32.526;6.139;31.5115;0.810536021;4.873;Fine;19;35;27
25/11/2016;11;2016;37.842;-2.287;32.4405;30.497;-2.029;24.748;0.805903493;5.021;Fine;18;30;24
26/11/2016;11;2016;27.039;-10.803;30.1635;18.999;-11.498;22.731;0.702651725;5.031;Cloudy;21;28;24.5
27/11/2016;11;2016;33.288;6.249;35.158;26.463;7.464;27.825;0.794971161;5.029;Fine;23;30;26.5
28/11/2016;11;2016;37.028;3.74;38.6765;29.187;2.724;30.864;0.788241331;5.023;Fine;23;30;26.5
29/11/2016;11;2016;40.325;3.297;38.139;32.541;3.354;30.8745;0.806968382;5.004;Fine;22;32;27
30/11/2016;11;2016;35.953;-4.372;36.9625;29.208;-3.333;30.069;0.812393959;4.889;Fine;18;32;25
01/12/2016;12;2016;37.972;2.019;39.1235;30.93;1.722;32.6905;0.814547561;4.96;Fine;17;31;24
02/12/2016;12;2016;40.275;2.303;34.713;34.451;3.521;22.014;0.855394165;4.896;Fine;18;31;24.5
03/12/2016;12;2016;29.151;-11.124;34.553;9.577;-24.874;14.5075;0.328530754;5.024;Cloudy;24;32;28
04/12/2016;12;2016;39.955;10.804;39.355;19.438;9.861;23.5145;0.486497309;4.845;Fine;19;31;25
05/12/2016;12;2016;38.755;-1.2;34.1625;27.591;8.153;20.6065;0.711933944;4.798;Fine;22;31;26.5
06/12/2016;12;2016;29.57;-9.185;27.983;13.622;-13.969;15.681;0.460669598;5.034;Cloudy;23;34;28.5
07/12/2016;12;2016;26.396;-3.174;20.3465;17.74;4.118;11.9255;0.672071526;5.022;Cloudy;23;32;27.5
08/12/2016;12;2016;14.297;-12.099;12.924;6.111;-11.629;5.2045;0.427432328;5.032;Cloudy;22;27;24.5
09/12/2016;12;2016;11.551;-2.746;20.4965;4.298;-1.813;8.822;0.372088997;3.061;Cloudy;23;27;25
10/12/2016;12;2016;29.442;17.891;29.774;13.346;9.048;12.8905;0.45329801;5.029;Cloudy;21;27;24
11/12/2016;12;2016;30.106;0.664;33.442;12.435;-0.911;20.8425;0.41304059;5.034;Cloudy;17;27;22
12/12/2016;12;2016;36.778;6.672;38.1105;29.25;16.815;30.7205;0.795312415;5.027;Fine;16;29;22.5
13/12/2016;12;2016;39.443;2.665;38.6235;32.191;2.941;31.387;0.816139746;5.023;Fine;15;29;22
14/12/2016;12;2016;37.804;-1.639;38.871;30.583;-1.608;31.245;0.808988467;5.025;Fine;18;30;24
15/12/2016;12;2016;39.938;2.134;36.368;31.907;1.324;28.422;0.798913316;4.843;Fine;18;32;25
16/12/2016;12;2016;32.798;-7.14;36.1535;24.937;-6.97;21.0945;0.760320751;5.021;Cloudy;22;31;26.5
17/12/2016;12;2016;39.509;6.711;32.1205;17.252;-7.685;13.295;0.436660002;4.992;Fine;21;32;26.5
18/12/2016;12;2016;24.732;-14.777;24.7395;9.338;-7.914;11.8195;0.377567524;5.021;Cloudy;22;33;27.5
19/12/2016;12;2016;24.747;0.015;27.394;14.301;4.963;18.0825;0.577888229;5.021;Cloudy;20;29;24.5
20/12/2016;12;2016;30.041;5.294;32.5435;21.864;7.563;19.951;0.727805333;5.031;Cloudy;21;30;25.5
21/12/2016;12;2016;35.046;5.005;31.995;18.038;-3.826;17.009;0.514694972;4.997;Fine;21;35;28
22/12/2016;12;2016;28.944;-6.102;25.8885;15.98;-2.058;13.2555;0.552100608;5.028;Cloudy;19;31;25
23/12/2016;12;2016;22.833;-6.111;27.2175;10.531;-5.449;16.611;0.461218412;5.031;Cloudy;21;29;25
24/12/2016;12;2016;31.602;8.769;24.1575;22.691;12.16;17.637;0.718024176;5.035;Cloudy;23;30;26.5
25/12/2016;12;2016;16.713;-14.889;24.437;12.583;-10.108;15.1695;0.752886974;4.606;Cloudy;17;25;21
26/12/2016;12;2016;32.161;15.448;33.8035;17.756;5.173;18.5175;0.552097261;5.03;Cloudy;17;29;23
27/12/2016;12;2016;35.446;3.285;36.381;19.279;1.523;23.715;0.54389776;5.029;Fine;17;30;23.5
28/12/2016;12;2016;37.316;1.87;37.0695;28.151;8.872;28.5045;0.754394898;5.028;Fine;18;31;24.5
29/12/2016;12;2016;36.823;-0.493;38.999;28.858;0.707;27.188;0.783694973;5.028;Fine;20;32;26
30/12/2016;12;2016;41.175;4.352;40.301;25.518;-3.34;18.3315;0.619744991;4.869;Fine;19;33;26
31/12/2016;12;2016;39.427;-1.748;39.4315;11.145;-14.373;12.295;0.282674309;4.953;Fine;23;35;29
01/01/2017;1;2017;39.436;0.009;36.512;13.445;2.3;11.513;0.340932143;4.915;Fine;23;36;29.5
02/01/2017;1;2017;33.588;-5.848;21.8075;9.581;-3.864;8.557;0.285250685;5.024;Fine;25;33;29
03/01/2017;1;2017;10.027;-23.561;18.5105;7.533;-2.048;11.407;0.751271567;2.322;Cloudy;22;25;23.5
04/01/2017;1;2017;26.994;16.967;26.445;15.281;7.748;16.5265;0.56608876;5.024;Cloudy;21;30;25.5
05/01/2017;1;2017;25.896;-1.098;25.272;17.772;2.491;17.1055;0.686283596;5.01;Cloudy;20;29;24.5
06/01/2017;1;2017;24.648;-1.248;27.234;16.439;-1.333;13.6695;0.666950665;5.038;Cloudy;20;29;24.5
07/01/2017;1;2017;29.82;5.172;33.1225;10.9;-5.539;13.6535;0.365526492;5.032;Cloudy;21;29;25
08/01/2017;1;2017;36.425;6.605;35.249;16.407;5.507;21.07;0.450432395;5.025;Fine;18;29;23.5
09/01/2017;1;2017;34.073;-2.352;36.278;25.733;9.326;26.323;0.755231415;5.028;Fine;17;30;23.5
10/01/2017;1;2017;38.483;4.41;36.5235;26.913;1.18;17.312;0.699347764;5.011;Fine;21;31;26
11/01/2017;1;2017;34.564;-3.919;35.0485;7.711;-19.202;15.6695;0.223093392;5.021;Fine;23;33;28
12/01/2017;1;2017;35.533;0.969;34.9515;23.628;15.917;23.328;0.664959334;4.818;Fine;22;36;29
13/01/2017;1;2017;34.37;-1.163;36.5215;23.028;-0.6;22.5445;0.67000291;5.027;Fine;24;33;28.5
14/01/2017;1;2017;38.673;4.303;29.378;22.061;-0.967;13.4305;0.570449668;4.803;Fine;24;36;30
15/01/2017;1;2017;20.083;-18.59;24.94;4.8;-17.261;11.279;0.239008116;5.015;Cloudy;25;32;28.5
16/01/2017;1;2017;29.797;9.714;31.3635;17.758;12.958;21.167;0.595966037;5.026;Cloudy;22;31;26.5
17/01/2017;1;2017;32.93;3.133;36.2945;24.576;6.818;18.2545;0.746310355;5.015;Cloudy;22;32;27
18/01/2017;1;2017;39.659;6.729;32.1095;11.933;-12.643;12.7695;0.300890088;4.861;Fine;21;36;28.5
19/01/2017;1;2017;24.56;-15.099;26.8375;13.606;1.673;16.5525;0.553990228;5.019;Cloudy;25;30;27.5
20/01/2017;1;2017;29.115;4.555;24.6105;19.499;5.893;11.404;0.66972351;5.023;Cloudy;28;33;30.5
21/01/2017;1;2017;20.106;-9.009;24.9965;3.309;-16.19;9.8495;0.164577738;5.04;Cloudy;26;32;29
22/01/2017;1;2017;29.887;9.781;29.009;16.39;13.081;17.931;0.548398969;5.021;Cloudy;22;29;25.5
23/01/2017;1;2017;28.131;-1.756;34.3275;19.472;3.082;25.788;0.692190111;5.031;Cloudy;18;30;24
24/01/2017;1;2017;40.524;12.393;39.1485;32.104;12.632;31.0105;0.792221893;4.915;Fine;18;33;25.5
25/01/2017;1;2017;37.773;-2.751;35.703;29.917;-2.187;19.879;0.792020756;5.016;Fine;22;32;27
26/01/2017;1;2017;33.633;-4.14;20.547;9.841;-20.076;6.838;0.29259953;5.023;Fine;22;33;27.5
27/01/2017;1;2017;7.461;-26.172;14.699;3.835;-6.006;9.1735;0.514006165;2.547;Cloudy;22;31;26.5
28/01/2017;1;2017;21.937;14.476;29.8065;14.512;10.677;14.2375;0.661530747;5.027;Cloudy;22;31;26.5
29/01/2017;1;2017;37.676;15.739;34.4835;13.963;-0.549;18.8295;0.370607283;5.01;Fine;21;32;26.5
30/01/2017;1;2017;31.291;-6.385;35.1595;23.696;9.733;27.722;0.757278451;5.033;Cloudy;22;32;27
31/01/2017;1;2017;39.028;7.737;38.7005;31.748;8.052;29.6765;0.813467254;5.006;Fine;21;33;27
01/02/2017;2;2017;38.373;-0.655;38.1365;27.605;-4.143;24.6275;0.719386027;4.964;Fine;21;33;27
02/02/2017;2;2017;37.9;-0.473;35.104;21.65;-5.955;22.9205;0.571240106;4.664;Fine;23;33;28
03/02/2017;2;2017;32.308;-5.592;34.202;24.191;2.541;25.2845;0.748761917;5.024;Cloudy;24;33;28.5
04/02/2017;2;2017;36.096;3.788;34.6165;26.378;2.187;19.0755;0.730773493;5.009;Fine;22;33;27.5
05/02/2017;2;2017;33.137;-2.959;34.5865;11.773;-14.605;22.976;0.355282615;5.029;Fine;24;33;28.5
06/02/2017;2;2017;36.036;2.899;33.26;34.179;22.406;22.4785;0.948468198;5.023;Fine;22;33;27.5
07/02/2017;2;2017;30.484;-5.552;33.007;10.778;-23.401;19.3405;0.353562525;5.03;Cloudy;22;33;27.5
08/02/2017;2;2017;35.53;5.046;32.661;27.903;17.125;24.938;0.785336335;5.03;Fine;23;33;28
09/02/2017;2;2017;29.792;-5.738;30.2115;21.973;-5.93;22.598;0.737546992;5.037;Cloudy;22;32;27
10/02/2017;2;2017;30.631;0.839;33.917;23.223;1.25;16.464;0.758153505;5.029;Cloudy;21;34;27.5
11/02/2017;2;2017;37.203;6.572;36.8595;9.705;-13.518;7.4505;0.260866059;4.667;Fine;20;38;29
12/02/2017;2;2017;36.516;-0.687;30.846;5.196;-4.509;10.6045;0.142293789;4.507;Fine;21;40;30.5
13/02/2017;2;2017;25.176;-11.34;22.547;16.013;10.817;14.1;0.636042262;5.019;Cloudy;26;35;30.5
14/02/2017;2;2017;19.918;-5.258;22.77;12.187;-3.826;13.2405;0.61185862;5.038;Cloudy;22;30;26
15/02/2017;2;2017;25.622;5.704;26.6445;14.294;2.107;15.285;0.557879947;5.034;Cloudy;19;30;24.5
16/02/2017;2;2017;27.667;2.045;30.889;16.276;1.982;19.657;0.588282069;5.028;Cloudy;20;31;25.5
17/02/2017;2;2017;34.111;6.444;34.695;23.038;6.762;20.562;0.675383307;5.029;Fine;21;32;26.5
18/02/2017;2;2017;35.279;1.168;29.1215;18.086;-4.952;12.9385;0.512656254;5.008;Fine;22;32;27
19/02/2017;2;2017;22.964;-12.315;28.487;7.791;-10.295;15.534;0.339270162;5.02;Cloudy;22;33;27.5
20/02/2017;2;2017;34.01;11.046;30.1295;23.277;15.486;20.819;0.684416348;4.914;Fine;21;32;26.5
21/02/2017;2;2017;26.249;-7.761;27.2625;18.361;-4.916;18.252;0.699493314;5.029;Cloudy;21;32;26.5
22/02/2017;2;2017;28.276;2.027;31.5195;18.143;-0.218;21.149;0.641639553;5.022;Cloudy;21;30;25.5
23/02/2017;2;2017;34.763;6.487;35.162;24.155;6.012;25.9045;0.694847971;5.018;Fine;20;30;25
24/02/2017;2;2017;35.561;0.798;34.209;27.654;3.499;25.89;0.777649672;5.027;Fine;17;32;24.5
25/02/2017;2;2017;32.857;-2.704;30.29;24.126;-3.528;21.3895;0.734272758;5.021;Cloudy;17;32;24.5
26/02/2017;2;2017;27.723;-5.134;28.373;18.653;-5.473;20.336;0.67283483;5.024;Cloudy;18;31;24.5
27/02/2017;2;2017;29.023;1.3;26.7845;22.019;3.366;19.8455;0.758674155;5.027;Cloudy;20;29;24.5
28/02/2017;2;2017;24.546;-4.477;26.7665;17.672;-4.347;19.6145;0.719954371;5.033;Cloudy;17;30;23.5
01/03/2017;3;2017;28.987;4.441;25.572;21.557;3.885;18.2375;0.743678201;5.02;Cloudy;19;32;25.5
02/03/2017;3;2017;22.157;-6.83;26.7495;14.918;-6.639;19.294;0.673286095;5.032;Cloudy;21;32;26.5
03/03/2017;3;2017;31.342;9.185;25.056;23.67;8.752;17.8615;0.755216642;5.027;Cloudy;20;32;26
04/03/2017;3;2017;18.77;-12.572;23.0845;12.053;-11.617;15.954;0.642141716;5.021;Cloudy;22;31;26.5
05/03/2017;3;2017;27.399;8.629;28.7525;19.855;7.802;15.4575;0.724661484;5.03;Cloudy;21;33;27
06/03/2017;3;2017;30.106;2.707;30.978;11.06;-8.795;15.6295;0.367368631;4.995;Cloudy;22;33;27.5
07/03/2017;3;2017;31.85;1.744;25.412;20.199;9.139;16.3055;0.634191523;5.018;Cloudy;21;33;27
08/03/2017;3;2017;18.974;-12.876;24.276;12.412;-7.787;17.4455;0.654158322;4.888;Cloudy;18;30;24
09/03/2017;3;2017;29.578;10.604;32.1325;22.479;10.067;24.8965;0.759990534;5.041;Cloudy;18;31;24.5
10/03/2017;3;2017;34.687;5.109;32.4435;27.314;4.835;24.8105;0.787441981;5.005;Fine;17;31;24
11/03/2017;3;2017;30.2;-4.487;29.5745;22.307;-5.007;19.159;0.738642384;5.026;Cloudy;20;32;26
12/03/2017;3;2017;28.949;-1.251;20.323;16.011;-6.296;10.9215;0.553076099;5.011;Cloudy;20;34;27
13/03/2017;3;2017;11.697;-17.252;13.949;5.832;-10.179;8.018;0.498589382;3.263;Cloudy;22;27;24.5
14/03/2017;3;2017;16.201;4.504;15.3475;10.204;4.372;9.231;0.629837664;4.711;Cloudy;23;29;26
15/03/2017;3;2017;14.494;-1.707;19.184;8.258;-1.946;8.61;0.569753001;5.016;Cloudy;21;28;24.5
16/03/2017;3;2017;23.874;9.38;25.793;8.962;0.704;14.4095;0.375387451;5.026;Cloudy;21;32;26.5
17/03/2017;3;2017;27.712;3.838;27.485;19.857;10.895;15.4225;0.716548788;4.72;Cloudy;20;34;27
18/03/2017;3;2017;27.258;-0.454;23.449;10.988;-8.869;10.7905;0.403111013;5.017;Cloudy;21;32;26.5
19/03/2017;3;2017;19.64;-7.618;16.1645;10.593;-0.395;9.0515;0.539358452;5.031;Cloudy;22;29;25.5
20/03/2017;3;2017;12.689;-6.951;15.256;7.51;-3.083;9.179;0.59185121;4.295;Cloudy;22;27;24.5
21/03/2017;3;2017;17.823;5.134;14.7615;10.848;3.338;8.451;0.608651742;3.934;Cloudy;22;29;25.5
22/03/2017;3;2017;11.7;-6.123;15.5555;6.054;-4.794;9.806;0.517435897;2.934;Cloudy;23;28;25.5
23/03/2017;3;2017;19.411;7.711;20.364;13.558;7.504;9.9535;0.69846994;5.019;Cloudy;22;29;25.5
24/03/2017;3;2017;21.317;1.906;20.8845;6.349;-7.209;7.2665;0.297837407;5.017;Cloudy;21;29;25
25/03/2017;3;2017;20.452;-0.865;23.7375;8.184;1.835;9.318;0.400156464;5.03;Cloudy;20;28;24
26/03/2017;3;2017;27.023;6.571;24.687;10.452;2.268;7.8335;0.38678163;4.973;Cloudy;19;31;25
27/03/2017;3;2017;22.351;-4.672;25.9175;5.215;-5.237;8.357;0.233322894;5.017;Cloudy;22;30;26
28/03/2017;3;2017;29.484;7.133;22.0465;11.499;6.284;8.1135;0.39000814;4.866;Cloudy;18;31;24.5
29/03/2017;3;2017;14.609;-14.875;8.429;4.728;-6.771;3.12866;0.323636115;5.033;Cloudy;21;29;25
30/03/2017;3;2017;2.249;-12.36;14.7275;1.52932;-3.19868;10.49566;0.68;0.757;Showers;23;25;24
31/03/2017;3;2017;27.206;24.957;28.179;19.462;17.93268;20.399;0.715356907;5.018;Cloudy;21;27;24
01/04/2017;4;2017;29.152;1.946;25.8045;21.336;1.874;17.537;0.731888035;4.801;Cloudy;18;28;23
02/04/2017;4;2017;22.457;-6.695;22.735;13.738;-7.598;15.0605;0.611746894;4.123;Cloudy;19;27;23
03/04/2017;4;2017;23.013;0.556;21.684;16.383;2.645;15.1005;0.711901968;5.031;Cloudy;17;25;21
04/04/2017;4;2017;20.355;-2.658;19.7315;13.818;-2.565;12.9255;0.678850405;5.042;Cloudy;16;24;20
05/04/2017;4;2017;19.108;-1.247;16.868;12.033;-1.785;10.228;0.629736236;5.033;Cloudy;15;25;20
06/04/2017;4;2017;14.628;-4.48;19.192;8.423;-3.61;12.6155;0.575813508;4.121;Cloudy;16;23;19.5
07/04/2017;4;2017;23.756;9.128;22.8625;16.808;8.385;15.941;0.70752652;5.032;Cloudy;15;26;20.5
08/04/2017;4;2017;21.969;-1.787;23.018;15.074;-1.734;15.3015;0.686148664;5.026;Cloudy;15;27;21
09/04/2017;4;2017;24.067;2.098;25.5895;15.529;0.455;18.172;0.645240371;5.015;Cloudy;15;27;21
10/04/2017;4;2017;27.112;3.045;28.417;20.815;5.286;21.8135;0.767741222;4.61;Cloudy;15;29;22
11/04/2017;4;2017;29.722;2.61;27.5885;22.812;1.997;20.7955;0.76751228;4.222;Cloudy;12;26;19
12/04/2017;4;2017;25.455;-4.267;24.0185;18.779;-4.033;17.357;0.737733255;5.027;Cloudy;14;28;21
13/04/2017;4;2017;22.582;-2.873;21.795;15.935;-2.844;14.624;0.705650518;5.025;Cloudy;15;26;20.5
14/04/2017;4;2017;21.008;-1.574;22.582;13.313;-2.622;15.701;0.633710967;5.034;Cloudy;16;26;21
15/04/2017;4;2017;24.156;3.148;23.941;18.089;4.776;17.9035;0.748840868;5.019;Cloudy;15;27;21
16/04/2017;4;2017;23.726;-0.43;23.6425;17.718;-0.371;17.041;0.746775689;5.019;Cloudy;14;26;20
17/04/2017;4;2017;23.559;-0.167;22.405;16.364;-1.354;15.8565;0.694596545;4.379;Cloudy;13;27;20
18/04/2017;4;2017;21.251;-2.308;22.0635;15.349;-1.015;16.0015;0.722271893;4.821;Cloudy;13;26;19.5
19/04/2017;4;2017;22.876;1.625;22.6895;16.654;1.305;15.4615;0.72801189;5.031;Cloudy;14;26;20
20/04/2017;4;2017;22.503;-0.373;21.849;14.269;-2.385;14.2115;0.634093232;5.028;Cloudy;14;26;20
21/04/2017;4;2017;21.195;-1.308;16.988;14.154;-0.115;10.082;0.667799009;4.897;Cloudy;12;25;18.5
22/04/2017;4;2017;12.781;-8.414;17.5725;6.01;-8.144;10.4865;0.470229247;2.763;Cloudy;15;25;20
23/04/2017;4;2017;22.364;9.583;22.4805;14.963;8.953;15.283;0.669066357;4.858;Cloudy;12;26;19
24/04/2017;4;2017;22.597;0.233;23.779;15.603;0.64;15.9805;0.690489888;4.761;Cloudy;14;26;20
25/04/2017;4;2017;24.961;2.364;16.557;16.358;0.755;9.4255;0.655342334;4.139;Cloudy;12;27;19.5
26/04/2017;4;2017;8.153;-16.808;17.6845;2.493;-13.865;11.7175;0.305777015;2.051;Cloudy;14;23;18.5
27/04/2017;4;2017;27.216;19.063;25.175;20.942;18.449;19.092;0.769473839;3.996;Cloudy;11;22;16.5
28/04/2017;4;2017;23.134;-4.082;24.379;17.242;-3.7;17.7205;0.745309933;4.36;Cloudy;11;25;18
29/04/2017;4;2017;25.624;2.49;24.4195;18.199;0.957;17.1915;0.710232594;3.797;Cloudy;13;25;19
30/04/2017;4;2017;23.215;-2.409;23.432;16.184;-2.015;16.0985;0.697135473;4.35;Cloudy;11;25;18
01/05/2017;5;2017;23.649;0.434;22.6915;16.013;-0.171;15.9535;0.677111083;3.785;Cloudy;11;26;18.5
02/05/2017;5;2017;21.734;-1.915;21.2805;15.894;-0.119;15.777;0.731296586;4.816;Cloudy;12;28;20
03/05/2017;5;2017;20.827;-0.907;17.9895;15.66;-0.234;12.766;0.75190858;3.894;Cloudy;16;27;21.5
04/05/2017;5;2017;15.152;-5.675;17.8625;9.872;-5.788;11.929;0.651531151;4.702;Cloudy;15;24;19.5
05/05/2017;5;2017;20.573;5.421;20.5275;13.986;4.114;13.893;0.679823069;4.693;Cloudy;13;25;19
06/05/2017;5;2017;20.482;-0.091;20.975;13.8;-0.186;15.173;0.673762328;4.659;Cloudy;11;25;18
07/05/2017;5;2017;21.468;0.986;15.9445;16.546;2.746;11.1505;0.770728526;3.678;Cloudy;14;26;20
08/05/2017;5;2017;10.421;-11.047;13.6155;5.755;-10.791;8.5215;0.552250264;3.037;Cloudy;11;22;16.5
09/05/2017;5;2017;16.81;6.389;10.2235;11.288;5.533;5.838;0.671505057;4.95;Cloudy;14;23;18.5
10/05/2017;5;2017;3.637;-13.173;12.5885;0.388;-10.9;7.524;0.106681331;1.061;Showers;15;17;16
11/05/2017;5;2017;21.54;17.903;18.5545;14.66;14.272;12.568;0.680594243;4.428;Cloudy;10;24;17
12/05/2017;5;2017;15.569;-5.971;13.185;10.476;-4.184;7.759;0.672875586;5.036;Cloudy;10;23;16.5
13/05/2017;5;2017;10.801;-4.768;11.206;5.042;-5.434;5.125;0.466808629;4.826;Cloudy;15;23;19
14/05/2017;5;2017;11.611;0.81;17.1115;5.208;0.166;10.538;0.448540177;4.491;Cloudy;15;22;18.5
15/05/2017;5;2017;22.612;11.001;22.4455;15.868;10.66;16.447;0.701751283;3.536;Cloudy;14;26;20
16/05/2017;5;2017;22.279;-0.333;21.2415;17.026;1.158;15.64;0.764217424;3.494;Cloudy;8;25;16.5
17/05/2017;5;2017;20.204;-2.075;16.0495;14.254;-2.772;10.844;0.705503861;3.678;Cloudy;10;25;17.5
18/05/2017;5;2017;11.895;-8.309;8.3575;7.434;-6.82;4.3745;0.624968474;2.578;Cloudy;14;23;18.5
19/05/2017;5;2017;4.82;-7.075;12.0835;1.315;-6.119;6.8765;0.272821577;1.725;Showers;16;19;17.5
