Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;Cond;Temp min;Temp max;Temp med
27/11/2016;11;2016;23.46;7.82;19.55;23.46;7.82;19.55;1;Cloudy;18;27;22.5
28/11/2016;11;2016;23.46;0;23.46;23.46;0;23.46;1;Cloudy;22;28;25
29/11/2016;11;2016;27.32;3.86;25.39;27.32;3.86;25.39;1;Cloudy;20;28;24
30/11/2016;11;2016;28.79;1.47;28.055;28.79;1.47;28.055;1;Cloudy;16;28;22
01/12/2016;12;2016;25.85;-2.94;27.32;25.85;-2.94;27.32;1;Cloudy;17;29;23
02/12/2016;12;2016;22.03;-3.82;23.94;22.03;-3.82;23.94;1;Cloudy;17;28;22.5
03/12/2016;12;2016;1.77;-20.26;11.9;0.9735;-21.0565;11.50175;0.55;Showers;0;31;15.5
04/12/2016;12;2016;26.43;24.66;14.1;26.43;25.4565;13.70175;1;Cloudy;19;28;23.5
05/12/2016;12;2016;27.35;0.92;26.89;27.35;0.92;26.89;1;Cloudy;21;29;25
06/12/2016;12;2016;31.83;4.48;29.59;31.83;4.48;29.59;1;Cloudy;22;29;25.5
07/12/2016;12;2016;20.87;-10.96;26.35;20.87;-10.96;26.35;1;Cloudy;21;28;24.5
08/12/2016;12;2016;28.58;7.71;24.725;28.58;7.71;24.725;1;Cloudy;22;29;25.5
09/12/2016;12;2016;15.39;-13.19;21.985;8.98;-19.6;18.78;0.583495776;Cloudy;21;27;24
10/12/2016;12;2016;28.63;13.24;22.01;28.63;19.65;18.805;1;Cloudy;19;27;23
11/12/2016;12;2016;26.85;-1.78;27.74;26.85;-1.78;27.74;1;Cloudy;21;26;23.5
12/12/2016;12;2016;25.94;-0.91;26.395;25.94;-0.91;26.395;1;Cloudy;22;28;25
13/12/2016;12;2016;25.52;-0.42;25.73;25.52;-0.42;25.73;1;Cloudy;16;27;21.5
14/12/2016;12;2016;21.66;-3.86;23.59;21.66;-3.86;23.59;1;Cloudy;16;28;22
15/12/2016;12;2016;25.71;4.05;23.685;9.96;-11.7;15.81;0.3873979;Cloudy;0;48;24
16/12/2016;12;2016;20.94;-4.77;23.325;20.94;10.98;15.45;1;Cloudy;0;48;24
17/12/2016;12;2016;28.05;7.11;24.495;28.05;7.11;24.495;1;Cloudy;19;29;24
18/12/2016;12;2016;25.49;-2.56;26.77;25.49;-2.56;26.77;1;Cloudy;21;31;26
19/12/2016;12;2016;17.06;-8.43;21.275;17.06;-8.43;21.275;1;Cloudy;21;26;23.5
20/12/2016;12;2016;31.44;14.38;24.25;31.44;14.38;24.25;1;Cloudy;21;28;24.5
21/12/2016;12;2016;26.55;-4.89;28.995;26.55;-4.89;28.995;1;Cloudy;20;30;25
22/12/2016;12;2016;27.06;0.51;26.805;27.06;0.51;26.805;1;Cloudy;19;28;23.5
23/12/2016;12;2016;29.65;2.59;28.355;29.65;2.59;28.355;1;Cloudy;22;28;25
24/12/2016;12;2016;27.47;-2.18;28.56;27.47;-2.18;28.56;1;Cloudy;19;28;23.5
25/12/2016;12;2016;13.91;-13.56;20.69;13.91;-13.56;20.69;1;Cloudy;19;24;21.5
26/12/2016;12;2016;32.7;18.79;23.305;32.7;18.79;23.305;1;Cloudy;23;28;25.5
27/12/2016;12;2016;27.67;-5.03;30.185;23.15;-9.55;27.925;0.836646187;Cloudy;20;28;24
28/12/2016;12;2016;28.47;0.8;28.07;28.47;5.32;25.81;1;Cloudy;23;28;25.5
29/12/2016;12;2016;25.42;-3.05;26.945;25.42;-3.05;26.945;1;Cloudy;21;29;25
30/12/2016;12;2016;26.32;0.9;25.87;26.32;0.9;25.87;1;Cloudy;19;31;25
31/12/2016;12;2016;31.87;5.55;29.095;31.87;5.55;29.095;1;Cloudy;0;54;27
01/01/2017;1;2017;36.97;5.1;34.42;36.97;5.1;34.42;1;Cloudy;23;31;27
02/01/2017;1;2017;28.78;-8.19;32.875;28.78;-8.19;32.875;1;Cloudy;24;32;28
03/01/2017;1;2017;22.56;-6.22;25.67;11.56;-17.22;20.17;0.512411348;Cloudy;22;28;25
04/01/2017;1;2017;14.98;-7.58;18.77;14.98;3.42;13.27;1;Cloudy;21;23;22
05/01/2017;1;2017;31.81;16.83;23.395;31.81;16.83;23.395;1;Cloudy;22;29;25.5
06/01/2017;1;2017;28.26;-3.55;30.035;28.26;-3.55;30.035;1;Cloudy;21;29;25
07/01/2017;1;2017;31.25;2.99;29.755;31.25;2.99;29.755;1;Cloudy;23;29;26
08/01/2017;1;2017;28.33;-2.92;29.79;28.33;-2.92;29.79;1;Cloudy;22;29;25.5
09/01/2017;1;2017;27.09;-1.24;27.71;27.09;-1.24;27.71;1;Cloudy;18;29;23.5
10/01/2017;1;2017;28.23;1.14;27.66;28.23;1.14;27.66;1;Cloudy;22;31;26.5
11/01/2017;1;2017;30.12;1.89;29.175;30.12;1.89;29.175;1;Cloudy;20;31;25.5
12/01/2017;1;2017;30.65;0.53;30.385;30.65;0.53;30.385;1;Cloudy;21;31;26
13/01/2017;1;2017;27.65;-3;29.15;27.65;-3;29.15;1;Cloudy;23;31;27
14/01/2017;1;2017;34.59;6.94;31.12;34.59;6.94;31.12;1;Cloudy;24;32;28
15/01/2017;1;2017;24.75;-9.84;29.67;10.561;-24.029;22.5755;0.426707071;Cloudy;25;31;28
16/01/2017;1;2017;31.08;6.33;27.915;31.08;20.519;20.8205;1;Cloudy;23;30;26.5
17/01/2017;1;2017;25.97;-5.11;28.525;10.137;-20.943;20.6085;0.390335002;Cloudy;20;31;25.5
18/01/2017;1;2017;29.91;3.94;27.94;29.91;19.773;20.0235;1;Cloudy;19;35;27
19/01/2017;1;2017;44.02;14.11;36.965;44.02;14.11;36.965;1;Cloudy;23;31;27
20/01/2017;1;2017;62.01;17.99;53.015;62.01;17.99;53.015;1;Fine;27;31;29
21/01/2017;1;2017;22.16;-39.85;42.085;22.16;-39.85;42.085;1;Cloudy;26;35;30.5
22/01/2017;1;2017;18.58;-3.58;20.37;18.58;-3.58;20.37;1;Cloudy;23;29;26
23/01/2017;1;2017;30.12;11.54;24.35;30.12;11.54;24.35;1;Cloudy;21;29;25
24/01/2017;1;2017;40.78;10.66;35.45;40.78;10.66;35.45;1;Cloudy;0;54;27
25/01/2017;1;2017;43.59;2.81;42.185;43.59;2.81;42.185;1;Fine;0;52;26
26/01/2017;1;2017;31.18;-12.41;37.385;31.18;-12.41;37.385;1;Cloudy;19;31;25
27/01/2017;1;2017;30.48;-0.7;30.83;30.48;-0.7;30.83;1;Cloudy;22;29;25.5
28/01/2017;1;2017;35.19;4.71;32.835;35.19;4.71;32.835;1;Fine;0;51;25.5
29/01/2017;1;2017;35.84;0.65;35.515;35.84;0.65;35.515;1;Cloudy;20;31;25.5
30/01/2017;1;2017;41.25;5.41;38.545;41.25;5.41;38.545;1;Fine;0;51;25.5
31/01/2017;1;2017;33.89;-7.36;37.57;33.89;-7.36;37.57;1;Cloudy;19;32;25.5
01/02/2017;2;2017;46.55;12.66;40.22;46.55;12.66;40.22;1;Fine;0;53;26.5
02/02/2017;2;2017;23.29;-23.26;34.92;23.29;-23.26;34.92;1;Cloudy;0;55;27.5
03/02/2017;2;2017;31.03;7.74;27.16;31.03;7.74;27.16;1;Cloudy;20;31;25.5
04/02/2017;2;2017;48.08;17.05;39.555;48.08;17.05;39.555;1;Cloudy;19;31;25
05/02/2017;2;2017;68.62;20.54;58.35;68.62;20.54;58.35;1;Fine;21;31;26
06/02/2017;2;2017;79.34;10.72;73.98;79.34;10.72;73.98;1;Fine;20;31;25.5
07/02/2017;2;2017;95.97;16.63;87.655;95.97;16.63;87.655;1;Fine;22;31;26.5
08/02/2017;2;2017;99.77;3.8;97.87;87.861;-8.109;91.9155;0.880635462;Fine;25;32;28.5
09/02/2017;2;2017;114.27;14.5;107.02;114.27;26.409;101.0655;1;Fine;23;31;27
10/02/2017;2;2017;120;5.73;117.135;120;5.73;117.135;1;Fine;0;50;25
12/02/2017;2;2017;24.96;-95.04;72.48;24.96;-95.04;72.48;1;Cloudy;21;35;28
13/02/2017;2;2017;24.17;-0.79;24.565;24.17;-0.79;24.565;1;Cloudy;23;29;26
14/02/2017;2;2017;44.11;19.94;34.14;44.11;19.94;34.14;1;Cloudy;21;30;25.5
15/02/2017;2;2017;28.86;-15.25;36.485;28.86;-15.25;36.485;1;Cloudy;24;30;27
16/02/2017;2;2017;25.3;-3.56;27.08;25.3;-3.56;27.08;1;Cloudy;0;47;23.5
17/02/2017;2;2017;31.92;6.62;28.61;31.92;6.62;28.61;1;Cloudy;19;29;24
18/02/2017;2;2017;48.9;16.98;40.41;48.9;16.98;40.41;1;Cloudy;18;32;25
19/02/2017;2;2017;59.38;10.48;54.14;59.38;10.48;54.14;1;Fine;21;33;27
20/02/2017;2;2017;68.1;8.72;63.74;68.1;8.72;63.74;1;Fine;21;31;26
21/02/2017;2;2017;70.24;2.14;69.17;70.24;2.14;69.17;1;Fine;0;52;26
22/02/2017;2;2017;24.36;-45.88;47.3;24.36;-45.88;47.3;1;Cloudy;24;29;26.5
23/02/2017;2;2017;33.91;9.55;29.135;33.91;9.55;29.135;1;Cloudy;0;50;25
24/02/2017;2;2017;27.24;-6.67;30.575;27.24;-6.67;30.575;1;Cloudy;21;30;25.5
25/02/2017;2;2017;35.3;8.06;31.27;35.3;8.06;31.27;1;Cloudy;19;30;24.5
26/02/2017;2;2017;46.07;10.77;40.685;46.07;10.77;40.685;1;Cloudy;22;30;26
27/02/2017;2;2017;55.5;9.43;50.785;55.5;9.43;50.785;1;Fine;19;28;23.5
28/02/2017;2;2017;54.22;-1.28;54.86;54.22;-1.28;54.86;1;Fine;20;29;24.5
01/03/2017;3;2017;18.4;-35.82;36.31;18.4;-35.82;36.31;1;Cloudy;21;30;25.5
02/03/2017;3;2017;30.42;12.02;24.41;30.42;12.02;24.41;1;Cloudy;21;29;25
03/03/2017;3;2017;32.22;1.8;31.32;32.22;1.8;31.32;1;Cloudy;0;51;25.5
04/03/2017;3;2017;13.13;-19.09;22.675;13.13;-19.09;22.675;1;Cloudy;22;29;25.5
05/03/2017;3;2017;20.17;7.04;16.65;20.17;7.04;16.65;1;Cloudy;22;29;25.5
06/03/2017;3;2017;30.37;10.2;25.27;30.37;10.2;25.27;1;Cloudy;21;29;25
07/03/2017;3;2017;30.68;0.31;30.525;14.019;-16.351;22.1945;0.456942634;Cloudy;23;28;25.5
08/03/2017;3;2017;29.36;-1.32;30.02;16.206;2.187;15.1125;0.551975477;Cloudy;21;27;24
09/03/2017;3;2017;29.56;0.2;29.46;13.99;-2.216;15.098;0.473274696;Cloudy;21;28;24.5
10/03/2017;3;2017;28.07;-1.49;28.815;11.932;-2.058;12.961;0.425080157;Cloudy;14;28;21
11/03/2017;3;2017;30.18;2.11;29.125;14.367;2.435;13.1495;0.476043738;Cloudy;19;28;23.5
12/03/2017;3;2017;29.53;-0.65;29.855;13.761;-0.606;14.064;0.466000677;Cloudy;21;30;25.5
13/03/2017;3;2017;32;2.47;30.765;12.453;-1.308;13.107;0.38915625;Cloudy;21;31;26
14/03/2017;3;2017;17.04;-14.96;24.52;7.917;-4.536;10.185;0.464612676;Cloudy;24;30;27
15/03/2017;3;2017;24.05;7.01;20.545;16.636;8.719;12.2765;0.691725572;Cloudy;21;28;24.5
16/03/2017;3;2017;29.49;5.44;26.77;15.373;-1.263;16.0045;0.521295354;Cloudy;21;28;24.5
17/03/2017;3;2017;29.06;-0.43;29.275;15.021;-0.352;15.197;0.516896077;Cloudy;18;30;24
18/03/2017;3;2017;30.17;1.11;29.615;14.689;-0.332;14.855;0.486874379;Cloudy;20;31;25.5
19/03/2017;3;2017;32.12;1.95;31.145;12.549;-2.14;13.619;0.390691158;Cloudy;22;30;26
20/03/2017;3;2017;13.68;-18.44;22.9;6.905;-5.644;9.727;0.504751462;Cloudy;23;27;25
21/03/2017;3;2017;21.34;7.66;17.51;13.687;6.782;10.296;0.641377694;Cloudy;23;30;26.5
22/03/2017;3;2017;20.81;-0.53;21.075;12.097;-1.59;12.892;0.581307064;Cloudy;22;28;25
23/03/2017;3;2017;19;-1.81;19.905;10.039;-2.058;11.068;0.528368421;Cloudy;22;27;24.5
24/03/2017;3;2017;26.62;7.62;22.81;12.858;2.819;11.4485;0.483020285;Cloudy;21;29;25
25/03/2017;3;2017;23.22;-3.4;24.92;17.385;4.527;15.1215;0.74870801;Cloudy;22;27;24.5
26/03/2017;3;2017;36.17;12.95;29.695;15.352;-2.033;16.3685;0.424440144;Cloudy;19;28;23.5
27/03/2017;3;2017;28.67;-7.5;32.42;13.765;-1.587;14.5585;0.480118591;Cloudy;20;29;24.5
28/03/2017;3;2017;27.95;-0.72;28.31;11.385;-2.38;12.575;0.407334526;Cloudy;21;29;25
29/03/2017;3;2017;21.46;-6.49;24.705;11.401;0.016;11.393;0.531267474;Cloudy;25;28;26.5
30/03/2017;3;2017;2.62;-18.84;12.04;1.441;-9.96;6.421;0.55;Showers;24;26;25
31/03/2017;3;2017;29.51;26.89;16.065;17.062;15.621;9.2515;0.578176889;Cloudy;21;28;24.5
01/04/2017;4;2017;25.2;-4.31;27.355;13.403;-3.659;15.2325;0.531865079;Cloudy;20;28;24
02/04/2017;4;2017;28.95;3.75;27.075;13.363;-0.04;13.383;0.461588946;Cloudy;20;27;23.5
03/04/2017;4;2017;28.4;-0.55;28.675;13.508;0.145;13.4355;0.475633803;Cloudy;19;26;22.5
04/04/2017;4;2017;28.31;-0.09;28.355;12.862;-0.646;13.185;0.454327093;Cloudy;18;26;22
05/04/2017;4;2017;26.18;-2.13;27.245;14.106;1.244;13.484;0.538808251;Cloudy;17;24;20.5
06/04/2017;4;2017;27.26;1.08;26.72;11.66;-2.446;12.883;0.427732942;Cloudy;16;24;20
07/04/2017;4;2017;31.84;4.58;29.55;13.631;1.971;12.6455;0.428109296;Cloudy;17;25;21
08/04/2017;4;2017;32.67;0.83;32.255;15.061;1.43;14.346;0.461003979;Cloudy;18;26;22
09/04/2017;4;2017;32.16;-0.51;32.415;13.727;-1.334;14.394;0.426834577;Cloudy;18;26;22
10/04/2017;4;2017;31.21;-0.95;31.685;15.16;1.433;14.4435;0.485741749;Cloudy;16;30;23
11/04/2017;4;2017;30.79;-0.42;31;12.653;-2.507;13.9065;0.410945112;Cloudy;8;25;16.5
12/04/2017;4;2017;30.34;-0.45;30.565;13.313;0.66;12.983;0.438793672;Cloudy;14;26;20
13/04/2017;4;2017;29.16;-1.18;29.75;14.829;1.516;14.071;0.508539095;Cloudy;18;25;21.5
14/04/2017;4;2017;29.92;0.76;29.54;14.115;-0.714;14.472;0.471758021;Cloudy;16;26;21
15/04/2017;4;2017;28.48;-1.44;29.2;14.169;0.054;14.142;0.497507022;Cloudy;17;26;21.5
16/04/2017;4;2017;28.57;0.09;28.525;12.138;-2.031;13.1535;0.424851243;Cloudy;14;26;20
17/04/2017;4;2017;28.7;0.13;28.635;11.439;-0.699;11.7885;0.398571429;Cloudy;12;26;19
18/04/2017;4;2017;21.63;-7.07;25.165;9.861;-1.578;10.65;0.455894591;Cloudy;0;44;22
19/04/2017;4;2017;26.37;4.74;24;13.051;3.19;11.456;0.494918468;Cloudy;17;26;21.5
20/04/2017;4;2017;27;0.63;26.685;12.81;-0.241;12.9305;0.474444444;Cloudy;19;26;22.5
21/04/2017;4;2017;30.49;3.49;28.745;13.287;0.477;13.0485;0.435782224;Cloudy;18;25;21.5
22/04/2017;4;2017;26.12;-4.37;28.305;11.112;-2.175;12.1995;0.425421133;Cloudy;18;25;21.5
23/04/2017;4;2017;32.04;5.92;29.08;13.16;2.048;12.136;0.410736579;Cloudy;17;25;21
24/04/2017;4;2017;27.86;-4.18;29.95;13.775;0.615;13.4675;0.494436468;Cloudy;18;26;22
25/04/2017;4;2017;29.3;1.44;28.58;12.83;-0.945;13.3025;0.437883959;Cloudy;16;25;20.5
26/04/2017;4;2017;22.69;-6.61;25.995;11.638;-1.192;12.234;0.512913178;Cloudy;16;28;22
27/04/2017;4;2017;30.78;8.09;26.735;14.967;3.329;13.3025;0.48625731;Cloudy;12;23;17.5
28/04/2017;4;2017;28.22;-2.56;29.5;11.823;-3.144;13.395;0.418958186;Cloudy;11;25;18
29/04/2017;4;2017;27.47;-0.75;27.845;11.2;-0.623;11.5115;0.40771751;Cloudy;17;25;21
30/04/2017;4;2017;30.79;3.32;29.13;13.679;2.479;12.4395;0.444267619;Cloudy;14;25;19.5
01/05/2017;5;2017;26.41;-4.38;28.6;11.314;-2.365;12.4965;0.428398334;Cloudy;16;25;20.5
02/05/2017;5;2017;25.16;-1.25;25.785;11.87;0.556;11.592;0.471780604;Cloudy;14;25;19.5
03/05/2017;5;2017;25.07;-0.09;25.115;12.756;0.886;12.313;0.508815317;Cloudy;15;25;20
04/05/2017;5;2017;25.43;0.36;25.25;11.407;-1.349;12.0815;0.448564687;Cloudy;18;25;21.5
05/05/2017;5;2017;29.23;3.8;27.33;13.495;2.088;12.451;0.461683202;Cloudy;17;24;20.5
06/05/2017;5;2017;26.87;-2.36;28.05;12.02;-1.475;12.7575;0.44733904;Cloudy;16;25;20.5
07/05/2017;5;2017;26.75;-0.12;26.81;10.89;-1.13;11.455;0.407102804;Cloudy;16;24;20
08/05/2017;5;2017;2.79;-23.96;14.77;1.5345;-9.3555;6.21225;0.55;Showers;16;21;18.5
09/05/2017;5;2017;24.22;21.43;13.505;15.605;14.0705;8.56975;0.64430223;Cloudy;17;24;20.5
10/05/2017;5;2017;8.03;-16.19;16.125;3.805;-11.8;9.705;0.47384807;Showers;15;18;16.5
11/05/2017;5;2017;22.52;14.49;15.275;11.881;8.076;7.843;0.527575488;Cloudy;15;23;19
12/05/2017;5;2017;26.4;3.88;24.46;13.617;1.736;12.749;0.515795455;Cloudy;13;23;18
13/05/2017;5;2017;27.18;0.78;26.79;13.286;-0.331;13.4515;0.488815305;Cloudy;18;22;20
14/05/2017;5;2017;15.38;-11.8;21.28;12.401;-0.885;12.8435;0.806306892;Cloudy;17;22;19.5
15/05/2017;5;2017;29.98;14.6;22.68;16.296;3.895;14.3485;0.543562375;Cloudy;14;26;20
16/05/2017;5;2017;29.16;-0.82;29.57;11.336;-4.96;13.816;0.388751715;Cloudy;10;24;17
17/05/2017;5;2017;27.4;-1.76;28.28;14.928;3.592;13.132;0.544817518;Cloudy;11;24;17.5
18/05/2017;5;2017;9.67;-17.73;18.535;8.037;-6.891;11.4825;0.831127198;Showers;21;22;21.5
19/05/2017;5;2017;5.69;-3.98;7.68;3.1295;-4.9075;5.58325;0.55;Showers;17;19;18
20/05/2017;5;2017;25.15;19.46;15.42;11.285;8.1555;7.20725;0.448707753;Cloudy;17;23;20
21/05/2017;5;2017;29.23;4.08;27.19;13.003;1.718;12.144;0.44485118;Cloudy;14;25;19.5
22/05/2017;5;2017;29.32;0.09;29.275;14.775;1.772;13.889;0.503922237;Cloudy;17;25;21
23/05/2017;5;2017;29.9;0.58;29.61;14.945;0.17;14.86;0.499832776;Cloudy;17;25;21
24/05/2017;5;2017;27.97;-1.93;28.935;14.968;0.023;14.9565;0.535144798;Cloudy;13;25;19
25/05/2017;5;2017;31.47;3.5;29.72;14.567;-0.401;14.7675;0.462885288;Cloudy;12;25;18.5
26/05/2017;5;2017;30.51;-0.96;30.99;13.83;-0.737;14.1985;0.453294002;Cloudy;12;23;17.5
27/05/2017;5;2017;30.75;0.24;30.63;13.511;-0.319;13.6705;0.439382114;Cloudy;10;23;16.5
28/05/2017;5;2017;31.43;0.68;31.09;10.416;-3.095;11.9635;0.331403118;Cloudy;11;25;18
29/05/2017;5;2017;28.59;-2.84;30.01;12.853;2.437;11.6345;0.449562784;Cloudy;15;26;20.5
30/05/2017;5;2017;28.33;-0.26;28.46;12.377;-0.476;12.615;0.436886693;Cloudy;13;23;18
31/05/2017;5;2017;31.53;3.2;29.93;13.631;1.254;13.004;0.432318427;Cloudy;8;22;15
01/06/2017;6;2017;31.35;-0.18;31.44;13.13;-0.501;13.3805;0.418819777;Cloudy;7;21;14
02/06/2017;6;2017;30.31;-1.04;30.83;12.984;-0.146;13.057;0.428373474;Cloudy;12;22;17
03/06/2017;6;2017;33.16;2.85;31.735;12.928;-0.056;12.956;0.38986731;Cloudy;10;22;16
04/06/2017;6;2017;30.21;-2.95;31.685;11.959;-0.969;12.4435;0.395862297;Cloudy;13;22;17.5
06/06/2017;6;2017;30.82;0.61;30.515;11.479;-0.48;11.719;0.372452953;Cloudy;9;23;16
07/06/2017;6;2017;31.04;0.22;30.93;13.984;2.505;12.7315;0.450515464;Cloudy;6;19;12.5
08/06/2017;6;2017;30.52;-0.52;30.78;11.788;-2.196;12.886;0.386238532;Cloudy;6;20;13
09/06/2017;6;2017;32.93;2.41;31.725;14.07;2.282;12.929;0.427269967;Cloudy;6;22;14
10/06/2017;6;2017;26.78;-6.15;29.855;9.553;-4.517;11.8115;0.356721434;Cloudy;15;22;18.5
11/06/2017;6;2017;21.18;-5.6;23.98;13.862;4.309;11.7075;0.654485364;Cloudy;15;23;19
12/06/2017;6;2017;30.79;9.61;25.985;14.413;0.551;14.1375;0.468106528;Cloudy;14;23;18.5
13/06/2017;6;2017;13.34;-17.45;22.065;11.863;-2.55;13.138;0.88928036;Cloudy;14;18;16
14/06/2017;6;2017;18.64;5.3;15.99;5.486;-6.377;8.6745;0.294313305;Cloudy;15;23;19
15/06/2017;6;2017;22.7;4.06;20.67;10.594;5.108;8.04;0.466696035;Cloudy;16;21;18.5
16/06/2017;6;2017;19.13;-3.57;20.915;8.917;-1.677;9.7555;0.466126503;Cloudy;16;23;19.5
17/06/2017;6;2017;21.13;2;20.13;13.733;4.816;11.325;0.649929011;Cloudy;16;23;19.5
18/06/2017;6;2017;31.9;10.77;26.515;13.988;0.255;13.8605;0.438495298;Cloudy;14;23;18.5
19/06/2017;6;2017;30.06;-1.84;30.98;12.514;-1.474;13.251;0.416300732;Cloudy;13;23;18
20/06/2017;6;2017;32.33;2.27;31.195;11.381;-1.133;11.9475;0.352025982;Cloudy;16;22;19
21/06/2017;6;2017;27.55;-4.78;29.94;11.861;0.48;11.621;0.430526316;Cloudy;12;22;17
22/06/2017;6;2017;31.77;4.22;29.66;12.162;0.301;12.0115;0.382813975;Cloudy;13;22;17.5
23/06/2017;6;2017;31.58;-0.19;31.675;12.618;0.456;12.39;0.399556681;Cloudy;8;22;15
24/06/2017;6;2017;27.32;-4.26;29.45;10.495;-2.123;11.5565;0.384150805;Cloudy;10;24;17
25/06/2017;6;2017;30.82;3.5;29.07;12.396;1.901;11.4455;0.40220636;Cloudy;8;22;15
26/06/2017;6;2017;27.51;-3.31;29.165;12.233;-0.163;12.3145;0.444674664;Cloudy;10;24;17
27/06/2017;6;2017;24.29;-3.22;25.9;11.327;-0.906;11.78;0.46632359;Cloudy;10;22;16
28/06/2017;6;2017;24.34;0.05;24.315;11.79;0.463;11.5585;0.484387839;Cloudy;12;24;18
29/06/2017;6;2017;33.54;9.2;28.94;15.053;3.263;13.4215;0.448807394;Cloudy;13;24;18.5
30/06/2017;6;2017;29.08;-4.46;31.31;13.384;-1.669;14.2185;0.460247593;Cloudy;15;22;18.5
01/07/2017;7;2017;30.97;1.89;30.025;12.457;-0.927;12.9205;0.402227963;Cloudy;12;19;15.5
02/07/2017;7;2017;24.47;-6.5;27.72;10.907;-1.55;11.682;0.445729465;Cloudy;5;20;12.5
03/07/2017;7;2017;32.26;7.79;28.365;13.765;2.858;12.336;0.426689399;Cloudy;8;21;14.5
04/07/2017;7;2017;31.3;-0.96;31.78;10.735;-3.03;12.25;0.342971246;Cloudy;14;26;20
05/07/2017;7;2017;31.98;0.68;31.64;15.033;4.298;12.884;0.470075047;Cloudy;14;27;20.5
06/07/2017;7;2017;27.37;-4.61;29.675;11.248;-3.785;13.1405;0.410960906;Cloudy;13;23;18
07/07/2017;7;2017;6.33;-21.04;16.85;5.819;-5.429;8.5335;0.919273302;Showers;13;19;16
08/07/2017;7;2017;21.66;15.33;13.995;4.09;-1.729;4.9545;0.188827331;Cloudy;10;22;16
09/07/2017;7;2017;25.12;3.46;23.39;9.062;4.972;6.576;0.360748408;Cloudy;5;20;12.5
10/07/2017;7;2017;21.26;-3.86;23.19;8.044;-1.018;8.553;0.378363123;Cloudy;11;21;16
11/07/2017;7;2017;19.31;-1.95;20.285;13.908;5.864;10.976;0.720248576;Cloudy;13;20;16.5
12/07/2017;7;2017;28.62;9.31;23.965;10.081;-3.827;11.9945;0.352236198;Cloudy;12;21;16.5
13/07/2017;7;2017;27.08;-1.54;27.85;9.948;-0.133;10.0145;0.367355982;Cloudy;13;20;16.5
14/07/2017;7;2017;31.43;4.35;29.255;15.843;5.895;12.8955;0.504072542;Cloudy;8;21;14.5
15/07/2017;7;2017;29.5;-1.93;30.465;13.587;-2.256;14.715;0.460576271;Cloudy;10;25;17.5
16/07/2017;7;2017;33.88;4.38;31.69;12.752;-0.835;13.1695;0.376387249;Cloudy;13;21;17
17/07/2017;7;2017;30.26;-3.62;32.07;13.418;0.666;13.085;0.443423662;Cloudy;10;22;16
18/07/2017;7;2017;27.33;-2.93;28.795;11.283;-2.135;12.3505;0.41284303;Cloudy;12;26;19
19/07/2017;7;2017;26.37;-0.96;26.85;11.77;0.487;11.5265;0.446340538;Cloudy;15;21;18
21/07/2017;7;2017;2.38;-23.99;14.375;1.309;-10.461;6.5395;0.55;Showers;3;20;11.5
23/07/2017;7;2017;30.04;27.66;16.21;13.022;11.713;7.1655;0.433488682;Cloudy;6;22;14
24/07/2017;7;2017;28.32;-1.72;29.18;12.24;-0.782;12.631;0.43220339;Cloudy;4;22;13
25/07/2017;7;2017;33.3;4.98;30.81;12.756;0.516;12.498;0.383063063;Cloudy;4;24;14
26/07/2017;7;2017;24.32;-8.98;28.81;9.98;-2.776;11.368;0.410361842;Cloudy;6;23;14.5
27/07/2017;7;2017;30.37;6.05;27.345;11.681;1.701;10.8305;0.384622983;Cloudy;6;23;14.5
28/07/2017;7;2017;28.25;-2.12;29.31;11.591;-0.09;11.636;0.410300885;Cloudy;13;26;19.5
29/07/2017;7;2017;29.98;1.73;29.115;12.147;0.556;11.869;0.405170113;Cloudy;11;23;17
30/07/2017;7;2017;29.2;-0.78;29.59;12.305;0.158;12.226;0.42140411;Cloudy;8;25;16.5
31/07/2017;7;2017;30.69;1.49;29.945;12.618;0.313;12.4615;0.411143695;Cloudy;10;24;17
01/08/2017;8;2017;39.68;8.99;35.185;11.814;-0.804;12.216;0.297731855;Cloudy;8;24;16
02/08/2017;8;2017;32.49;-7.19;36.085;13.608;1.794;12.711;0.418836565;Cloudy;10;21;15.5
03/08/2017;8;2017;27.93;-4.56;30.21;12.631;-0.977;13.1195;0.452237737;Cloudy;9;22;15.5
04/08/2017;8;2017;30.67;2.74;29.3;10.248;-2.383;11.4395;0.334137594;Cloudy;13;25;19
05/08/2017;8;2017;26.51;-4.16;28.59;12.515;2.267;11.3815;0.472086005;Cloudy;6;22;14
06/08/2017;8;2017;21.67;-4.84;24.09;9.561;-2.954;11.038;0.441209045;Cloudy;11;21;16
07/08/2017;8;2017;27.49;5.82;24.58;13.482;3.921;11.5215;0.490432885;Cloudy;14;27;20.5
08/08/2017;8;2017;34.66;7.17;31.075;13.162;-0.32;13.322;0.379746105;Cloudy;4;23;13.5
09/08/2017;8;2017;30.34;-4.32;32.5;10.833;-2.329;11.9975;0.357053395;Cloudy;3;22;12.5
10/08/2017;8;2017;24.36;-5.98;27.35;11.714;0.881;11.2735;0.480870279;Cloudy;5;24;14.5
11/08/2017;8;2017;26.03;1.67;25.195;11.759;0.045;11.7365;0.451747983;Cloudy;10;27;18.5
12/08/2017;8;2017;28.11;2.08;27.07;12.413;0.654;12.086;0.441586624;Cloudy;11;25;18
