Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;gen/exp;PP;Cond;Temp min;Temp max;Temp med
10/03/2016;3;2016;11.006;1.602;10.2135;8;-1;7.5;0.726876249;2.801;Cloudy;20;31;25.5
11/03/2016;3;2016;9.421;-1.585;11.5215;7;4;9;0.743020911;2.711;Cloudy;22;28;25
12/03/2016;3;2016;13.622;4.201;11.538;11;-5;8.5;0.807517252;2.596;Cloudy;21;31;26
13/03/2016;3;2016;9.454;-4.168;9.471;6;1;6.5;0.634651999;2.864;Cloudy;22;28;25
14/03/2016;3;2016;9.488;0.034;11.8365;7;5;9.5;0.73777403;2.788;Cloudy;22;30;26
15/03/2016;3;2016;14.185;4.697;11.8275;12;-5;9.5;0.845964047;2.751;Cloudy;20;31;25.5
16/03/2016;3;2016;9.47;-4.715;9.4545;7;1;7.5;0.739176346;2.877;Cloudy;21;30;25.5
17/03/2016;3;2016;9.439;-0.031;10.9325;8;2;9;0.84754741;2.031;Cloudy;22;29;25.5
18/03/2016;3;2016;12.426;2.987;11.6335;10;-3;8.5;0.804764204;2.777;Cloudy;21;31;26
19/03/2016;3;2016;10.841;-1.585;10.528;7;1;7.5;0.645696891;2.52;Cloudy;22;34;28
20/03/2016;3;2016;10.215;-0.626;9.057;8;-3;6.5;0.783162017;2.583;Cloudy;21;30;25.5
21/03/2016;3;2016;7.899;-2.316;9.352;5;4;7;0.632991518;2.479;Cloudy;21;29;25
22/03/2016;3;2016;10.805;2.906;11.9015;9;2;10;0.832947709;2.619;Cloudy;19;29;24
23/03/2016;3;2016;12.998;2.193;12.318;11;-2;10;0.846284044;2.487;Cloudy;19;29;24
24/03/2016;3;2016;11.638;-1.36;12.0485;9;0;9;0.773328751;2.676;Cloudy;20;30;25
25/03/2016;3;2016;12.459;0.821;12.842;9;2;10;0.722369372;2.46;Cloudy;19;30;24.5
26/03/2016;3;2016;13.225;0.766;9.503;11;-7;7.5;0.831758034;2.065;Cloudy;19;31;25
27/03/2016;3;2016;5.781;-7.444;7.0985;4;1;4.5;0.691921813;1.08;Cloudy;20;26;23
28/03/2016;3;2016;8.416;2.635;10.779;5;7;8.5;0.594106464;2.41;Cloudy;20;29;24.5
29/03/2016;3;2016;13.142;4.726;12.043;12;-3;10.5;0.913103028;2.275;Cloudy;19;31;25
30/03/2016;3;2016;10.944;-2.198;12.258;9;2;10;0.822368421;2.479;Cloudy;20;32;26
31/03/2016;3;2016;13.572;2.628;13.047;11;0;11;0.81049219;2.301;Cloudy;20;32;26
01/04/2016;4;2016;12.522;-1.05;12.3105;11;-2;10;0.878453921;2.621;Cloudy;20;30;25
02/04/2016;4;2016;12.099;-0.423;12.701;9;1;9.5;0.743863129;2.277;Cloudy;20;30;25
03/04/2016;4;2016;13.303;1.204;12.9385;10;0;10;0.751710141;2.153;Fine;20;30;25
04/04/2016;4;2016;12.574;-0.729;12.292;10;0;10;0.795291872;2.386;Cloudy;21;30;25.5
05/04/2016;4;2016;12.01;-0.564;12.6075;10;1;10.5;0.832639467;2.555;Cloudy;19;29;24
06/04/2016;4;2016;13.205;1.195;13.1885;11;0;11;0.833017796;2.307;Fine;18;30;24
07/04/2016;4;2016;13.172;-0.033;12.008;11;-2;10;0.835104768;2.016;Fine;18;31;24.5
08/04/2016;4;2016;10.844;-2.328;11.287;9;0;9;0.829952047;2.405;Cloudy;20;30;25
09/04/2016;4;2016;11.73;0.886;12.212;9;0;9;0.767263427;2.218;Cloudy;19;30;24.5
10/04/2016;4;2016;12.694;0.964;9.992;9;-4;7;0.708996376;2.101;Cloudy;19;30;24.5
11/04/2016;4;2016;7.29;-5.404;7.6145;5;1;5.5;0.685871056;1.934;Cloudy;22;30;26
12/04/2016;4;2016;7.939;0.649;9.451;6;3;7.5;0.755762691;2.532;Cloudy;20;28;24
13/04/2016;4;2016;10.963;3.024;9.5455;9;-3;7.5;0.820943172;2.581;Cloudy;19;28;23.5
14/04/2016;4;2016;8.128;-2.835;8.0675;6;0;6;0.738188976;2.33;Cloudy;19;27;23
15/04/2016;4;2016;8.007;-0.121;8.505;6;0;6;0.749344324;2.36;Cloudy;19;26;22.5
16/04/2016;4;2016;9.003;0.996;9.9305;6;2;7;0.666444518;2.364;Cloudy;16;27;21.5
17/04/2016;4;2016;10.858;1.855;10.9715;8;1;8.5;0.736783938;2.177;Cloudy;18;28;23
18/04/2016;4;2016;11.085;0.227;10.731;9;0;9;0.811907984;2.128;Cloudy;18;28;23
19/04/2016;4;2016;10.377;-0.708;10.602;9;-1;8.5;0.867302689;2.225;Cloudy;18;29;23.5
20/04/2016;4;2016;10.827;0.45;9.8895;8;-1;7.5;0.738893507;2.128;Cloudy;17;30;23.5
21/04/2016;4;2016;8.952;-1.875;10.126;7;3;8.5;0.781948168;1.975;Cloudy;18;28;23
22/04/2016;4;2016;11.3;2.348;10.4985;10;-3;8.5;0.884955752;1.895;Cloudy;18;30;24
23/04/2016;4;2016;9.697;-1.603;10.604;7;1;7.5;0.721872744;2.158;Cloudy;19;30;24.5
24/04/2016;4;2016;11.511;1.814;10.4345;8;-2;7;0.694987403;1.99;Cloudy;19;28;23.5
25/04/2016;4;2016;9.358;-2.153;8.394;6;0;6;0.641162642;2.564;Cloudy;17;28;22.5
26/04/2016;4;2016;7.43;-1.928;7.467;6;-1;5.5;0.807537012;2.532;Cloudy;17;27;22
27/04/2016;4;2016;7.504;0.074;8;5;2;6;0.666311301;1.785;Cloudy;18;27;22.5
28/04/2016;4;2016;8.496;0.992;6.689;7;-4;5;0.823917137;2.404;Cloudy;17;28;22.5
29/04/2016;4;2016;4.882;-3.614;7.202;3;4;5;0.614502253;1.211;Cloudy;17;26;21.5
30/04/2016;4;2016;9.522;4.64;6.704;7;-5;4.5;0.735139677;2.212;Cloudy;20;29;24.5
01/05/2016;5;2016;3.886;-5.636;5.637;2;2;3;0.514668039;1.229;Cloudy;22;24;23
02/05/2016;5;2016;7.388;3.502;8.7265;4;4;6;0.541418517;1.917;Cloudy;19;27;23
03/05/2016;5;2016;10.065;2.677;10.697;8;1;8.5;0.794833582;1.979;Cloudy;19;30;24.5
04/05/2016;5;2016;11.329;1.264;10.973;9;0;9;0.794421396;1.908;Fine;17;29;23
05/05/2016;5;2016;10.617;-0.712;10.2655;9;-1;8.5;0.84769709;2.072;Fine;16;28;22
06/05/2016;5;2016;9.914;-0.703;9.9685;8;0;8;0.806939681;1.807;Cloudy;16;28;22
07/05/2016;5;2016;10.023;0.109;9.275;8;-2;7;0.798164222;2.073;Cloudy;17;28;22.5
08/05/2016;5;2016;8.527;-1.496;8.7035;6;1;6.5;0.703647238;2.169;Cloudy;16;27;21.5
09/05/2016;5;2016;8.88;0.353;7.5525;7;-3;5.5;0.788288288;2.127;Cloudy;18;28;23
10/05/2016;5;2016;6.225;-2.655;6.7;4;2;5;0.642570281;1.677;Cloudy;21;28;24.5
11/05/2016;5;2016;7.175;0.95;9.1495;6;3;7.5;0.836236934;2.171;Cloudy;19;26;22.5
12/05/2016;5;2016;11.124;3.949;10.7445;9;-1;8.5;0.809061489;1.841;Fine;9;26;17.5
13/05/2016;5;2016;10.365;-0.759;9.554;8;-1;7.5;0.771828268;1.68;Fine;12;27;19.5
14/05/2016;5;2016;8.743;-1.622;9.467;7;0;7;0.800640512;2.141;Cloudy;15;27;21
15/05/2016;5;2016;10.191;1.448;10.14;7;1;7.5;0.686880581;1.682;Cloudy;14;27;20.5
16/05/2016;5;2016;10.089;-0.102;10.1025;8;0;8;0.792942809;1.64;Cloudy;13;28;20.5
17/05/2016;5;2016;10.116;0.027;9.969;8;0;8;0.790826414;1.865;Cloudy;15;28;21.5
18/05/2016;5;2016;9.822;-0.294;9.0405;8;-1;7.5;0.814498066;1.605;Cloudy;14;28;21
19/05/2016;5;2016;8.259;-1.563;9.2795;7;1;7.5;0.847560237;1.984;Cloudy;16;28;22
20/05/2016;5;2016;10.3;2.041;9.2425;8;-2;7;0.776699029;1.694;Cloudy;13;29;21
21/05/2016;5;2016;8.185;-2.115;7.8385;6;0;6;0.733048259;1.99;Cloudy;15;27;21
22/05/2016;5;2016;7.492;-0.693;8.4345;6;1;6.5;0.800854245;1.848;Cloudy;18;26;22
23/05/2016;5;2016;9.377;1.885;9.528;7;1;7.5;0.746507412;1.633;Cloudy;15;28;21.5
24/05/2016;5;2016;9.679;0.302;9.894;8;0;8;0.826531666;1.593;Cloudy;16;27;21.5
25/05/2016;5;2016;10.109;0.43;9.834;8;0;8;0.791374023;1.636;Cloudy;12;26;19
26/05/2016;5;2016;9.559;-0.55;9.259;8;-1;7.5;0.836907626;1.69;Cloudy;10;28;19
27/05/2016;5;2016;8.959;-0.6;9.591;7;1;7.5;0.781337203;1.95;Cloudy;18;26;22
28/05/2016;5;2016;10.223;1.264;9.986;8;-1;7.5;0.782549154;1.735;Cloudy;11;24;17.5
29/05/2016;5;2016;9.749;-0.474;9.4165;7;1;7.5;0.718022361;1.852;Cloudy;12;24;18
30/05/2016;5;2016;9.084;-0.665;8.5195;8;-2;7;0.880669309;1.867;Cloudy;10;24;17
31/05/2016;5;2016;7.955;-1.129;6.225;6;-3;4.5;0.754242615;1.848;Cloudy;11;25;18
01/06/2016;6;2016;4.495;-3.46;4.477;3;0;3;0.667408231;0.801;Cloudy;16;22;19
02/06/2016;6;2016;4.459;-0.036;4.417;3;-1;2.5;0.672796591;1.543;Cloudy;16;21;18.5
03/06/2016;6;2016;4.375;-0.084;2.8405;2;-1;1.5;0.457142857;1.861;Cloudy;15;21;18
04/06/2016;6;2016;1.306;-3.069;5.388;1;6;4;0.765696784;1.279;Showers;18;22;20
05/06/2016;6;2016;9.47;8.164;7.275;7;-4;5;0.739176346;1.943;Fine;15;20;17.5
06/06/2016;6;2016;5.08;-4.39;7.4555;3;5;5.5;0.590551181;1.819;Cloudy;14;19;16.5
07/06/2016;6;2016;9.831;4.751;9.699;8;-1;7.5;0.813752416;1.703;Fine;10;22;16
08/06/2016;6;2016;9.567;-0.264;9.234;7;0;7;0.731681823;1.593;Fine;13;24;18.5
09/06/2016;6;2016;8.901;-0.666;9.1535;7;0;7;0.786428491;1.475;Fine;11;28;19.5
10/06/2016;6;2016;9.406;0.505;8.749;7;-1;6.5;0.744205826;1.899;Fine;17;25;21
11/06/2016;6;2016;8.092;-1.314;6.3415;6;-3;4.5;0.74147306;2.138;Cloudy;13;24;18.5
12/06/2016;6;2016;4.591;-3.501;5.2965;3;1;3.5;0.653452407;1.228;Cloudy;14;22;18
13/06/2016;6;2016;6.002;1.411;6.216;4;1;4.5;0.666444518;1.908;Cloudy;14;21;17.5
14/06/2016;6;2016;6.43;0.428;6.719;5;0;5;0.777604977;1.982;Cloudy;14;23;18.5
15/06/2016;6;2016;7.008;0.578;6.6615;5;-1;4.5;0.71347032;1.902;Cloudy;14;21;17.5
16/06/2016;6;2016;6.315;-0.693;6.1475;4;-1;3.5;0.63341251;2.11;Cloudy;15;23;19
17/06/2016;6;2016;5.98;-0.335;5.182;3;0;3;0.501672241;1.86;Cloudy;11;23;17
18/06/2016;6;2016;4.384;-1.596;2.692;3;-2.5;1.75;0.684306569;1.238;Cloudy;14;22;18
19/06/2016;6;2016;1;-3.384;4.7935;0.5;6.5;3.75;0.5;0.362;Showers;18;22;20
20/06/2016;6;2016;8.587;7.587;8.3045;7;-1;6.5;0.815185746;1.842;Cloudy;16;20;18
21/06/2016;6;2016;8.022;-0.565;6.66;6;-3;4.5;0.747943156;1.81;Cloudy;15;21;18
22/06/2016;6;2016;5.298;-2.724;3.907;3;-1;2.5;0.566251416;1.91;Cloudy;13;21;17
23/06/2016;6;2016;2.516;-2.782;5.241;2;4;4;0.79491256;0.944;Cloudy;14;19;16.5
24/06/2016;6;2016;7.966;5.45;9.015;6;1;6.5;0.753201105;1.878;Cloudy;16;24;20
25/06/2016;6;2016;10.064;2.098;7.92;7;-4;5;0.69554849;1.693;Fine;9;18;13.5
26/06/2016;6;2016;5.776;-4.288;6.132;3;2;4;0.519390582;1.958;Cloudy;7;17;12
27/06/2016;6;2016;6.488;0.712;8.165;5;3;6.5;0.770653514;2.533;Cloudy;12;17;14.5
28/06/2016;6;2016;9.842;3.354;9.726;8;0;8;0.812842918;1.662;Fine;9;18;13.5
29/06/2016;6;2016;9.61;-0.232;9.4345;8;-1;7.5;0.832466181;1.602;Fine;9;22;15.5
30/06/2016;6;2016;9.259;-0.351;9.5185;7;1;7.5;0.756021169;1.802;Fine;8;22;15
01/07/2016;7;2016;9.778;0.519;9.712;8;0;8;0.818163224;1.655;Fine;11;23;17
02/07/2016;7;2016;9.646;-0.132;9.588;8;-1;7.5;0.82935932;1.615;Fine;9;22;15.5
03/07/2016;7;2016;9.53;-0.116;8.5945;7;-1;6.5;0.73452256;1.558;Cloudy;7;22;14.5
04/07/2016;7;2016;7.659;-1.871;5.32;6;-5;3.5;0.783392088;2.075;Cloudy;9;23;16
05/07/2016;7;2016;2.981;-4.678;6.6175;1;8;5;0.3354579;1.081;Cloudy;15;19;17
06/07/2016;7;2016;10.254;7.273;10.0425;9;-1;8.5;0.877706261;1.73;Fine;11;17;14
07/07/2016;7;2016;9.831;-0.423;9.4065;8;-1;7.5;0.813752416;1.66;Fine;11;20;15.5
08/07/2016;7;2016;8.982;-0.849;9.36;7;1;7.5;0.779336451;1.7;Cloudy;10;23;16.5
09/07/2016;7;2016;9.738;0.756;9.6865;8;-1;7.5;0.821523927;1.626;Fine;10;23;16.5
10/07/2016;7;2016;9.635;-0.103;7.2585;7;-3;5.5;0.726517903;1.607;Fine;11;24;17.5
11/07/2016;7;2016;4.882;-4.753;4.8245;4;-2;3;0.819336338;2.292;Cloudy;12;21;16.5
12/07/2016;7;2016;4.767;-0.115;5.8525;2;4;4;0.41955108;2.186;Cloudy;14;24;19
13/07/2016;7;2016;6.938;2.171;5.8135;6;-3;4.5;0.864802537;1.993;Cloudy;17;21;19
14/07/2016;7;2016;4.689;-2.249;4.0795;3;-1;2.5;0.639795266;1.059;Cloudy;12;18;15
15/07/2016;7;2016;3.47;-1.219;2.2505;2;-1.5;1.25;0.576368876;0.853;Cloudy;12;19;15.5
16/07/2016;7;2016;1.031;-2.439;3.6575;0.5;2.5;1.75;0.484966052;0.38;Showers;14;18;16
17/07/2016;7;2016;6.284;5.253;6.174;3;2;4;0.477402928;1.802;Cloudy;14;23;18.5
18/07/2016;7;2016;6.064;-0.22;7.6475;5;2;6;0.824538259;2.026;Cloudy;16;24;20
19/07/2016;7;2016;9.231;3.167;9.2095;7;0;7;0.758314375;2.043;Cloudy;16;25;20.5
20/07/2016;7;2016;9.188;-0.043;8.4805;7;-1;6.5;0.7618633;2.066;Cloudy;14;26;20
21/07/2016;7;2016;7.773;-1.415;8.4945;6;1;6.5;0.77190274;1.732;Cloudy;15;27;21
22/07/2016;7;2016;9.216;1.443;9.0035;7;-1;6.5;0.759548611;1.634;Cloudy;16;28;22
23/07/2016;7;2016;8.791;-0.425;9.5925;6;1;6.5;0.68251621;2.148;Cloudy;18;29;23.5
24/07/2016;7;2016;10.394;1.603;10.7125;7;2;8;0.673465461;1.697;Fine;13;23;18
25/07/2016;7;2016;11.031;0.637;8.666;9;-5;6.5;0.815882513;1.732;Fine;13;23;18
26/07/2016;7;2016;6.301;-4.73;5.484;4;-1;3.5;0.63481987;2.055;Cloudy;13;19;16
27/07/2016;7;2016;4.667;-1.634;7.1175;3;5;5.5;0.642811228;1.737;Cloudy;14;20;17
28/07/2016;7;2016;9.568;4.901;9.8805;8;1;8.5;0.836120401;1.765;Cloudy;9;23;16
29/07/2016;7;2016;10.193;0.625;10.4265;9;-1;8.5;0.882958893;1.881;Fine;9;24;16.5
30/07/2016;7;2016;10.66;0.467;10.549;8;-1;7.5;0.750469043;1.713;Fine;8;23;15.5
31/07/2016;7;2016;10.438;-0.222;10.4615;7;2;8;0.670626557;1.708;Fine;8;24;16
01/08/2016;8;2016;10.485;0.047;8.0345;9;-6;6;0.858369099;1.713;Cloudy;9;26;17.5
02/08/2016;8;2016;5.584;-4.901;8.559;3;7;6.5;0.537249284;1.436;Cloudy;13;24;18.5
03/08/2016;8;2016;11.534;5.95;9.6015;10;-4;8;0.867001907;1.876;Cloudy;14;19;16.5
04/08/2016;8;2016;7.669;-3.865;8.2605;6;1;6.5;0.782370583;1.985;Cloudy;12;21;16.5
05/08/2016;8;2016;8.852;1.183;8.523;7;-1;6.5;0.790781744;2.481;Cloudy;12;21;16.5
06/08/2016;8;2016;8.194;-0.658;8.8705;6;1;6.5;0.732243105;2.146;Cloudy;11;22;16.5
07/08/2016;8;2016;9.547;1.353;9.931;7;2;8;0.733214622;2.728;Cloudy;11;22;16.5
08/08/2016;8;2016;10.315;0.768;10.0865;9;-2;8;0.872515754;2.109;Cloudy;13;23;18
09/08/2016;8;2016;9.858;-0.457;10.028;7;0;7;0.710083181;1.84;Cloudy;10;23;16.5
10/08/2016;8;2016;10.198;0.34;10.3035;7;2;8;0.6864091;1.855;Cloudy;11;24;17.5
11/08/2016;8;2016;10.409;0.211;9.8875;9;-2;8;0.864636372;2.151;Cloudy;12;26;19
12/08/2016;8;2016;9.366;-1.043;10.0065;7;1;7.5;0.747384155;2.151;Cloudy;13;23;18
13/08/2016;8;2016;10.647;1.281;10.9115;8;1;8.5;0.751385367;2.347;Cloudy;12;24;18
14/08/2016;8;2016;11.176;0.529;10.5245;9;-2;8;0.805297065;2.005;Cloudy;10;24;17
15/08/2016;8;2016;9.873;-1.303;10.316;7;2;8;0.709004355;2.401;Cloudy;12;23;17.5
16/08/2016;8;2016;10.759;0.886;10.3365;9;-1;8.5;0.836508969;2.389;Cloudy;12;23;17.5
17/08/2016;8;2016;9.914;-0.845;8.322;8;-3;6.5;0.806939681;2.427;Cloudy;11;23;17
18/08/2016;8;2016;6.73;-3.184;8.9075;5;4;7;0.742942051;2.67;Cloudy;12;21;16.5
19/08/2016;8;2016;11.085;4.355;10.152;9;-2;8;0.811907984;2.641;Cloudy;11;23;17
20/08/2016;8;2016;9.219;-1.866;10.8635;7;3;8.5;0.759301443;2.308;Cloudy;12;25;18.5
21/08/2016;8;2016;12.508;3.289;11.7695;10;-1;9.5;0.799488327;1.93;Fine;9;23;16
22/08/2016;8;2016;11.031;-1.477;10.005;9;-3;7.5;0.815882513;2.459;Cloudy;11;24;17.5
23/08/2016;8;2016;8.979;-2.052;5.346;6;-5;3.5;0.66822586;2.4;Cloudy;17;26;21.5
24/08/2016;8;2016;1.713;-7.266;7.7285;1;11;6.5;0.583771162;0.576;Showers;19;22;20.5
25/08/2016;8;2016;13.744;12.031;12.29;12;-3;10.5;0.873108265;2.13;Fine;14;21;17.5
26/08/2016;8;2016;10.836;-2.908;12.1425;9;2;10;0.830564784;2.482;Cloudy;9;21;15
27/08/2016;8;2016;13.449;2.613;13.258;11;-2;10;0.817904677;2.164;Fine;10;22;16
28/08/2016;8;2016;13.067;-0.382;13.0005;9;2;10;0.68875794;1.99;Fine;10;24;17
29/08/2016;8;2016;12.934;-0.133;11.2005;11;-4;9;0.850471625;2.104;Fine;11;24;17.5
30/08/2016;8;2016;9.467;-3.467;8.933;7;0;7;0.739410584;2.801;Cloudy;12;23;17.5
31/08/2016;8;2016;8.399;-1.068;9.7175;7;2;8;0.833432551;2.487;Cloudy;12;24;18
01/09/2016;9;2016;11.036;2.637;9.9985;9;-2;8;0.815512867;2.545;Cloudy;14;26;20
02/09/2016;9;2016;8.961;-2.075;11.081;7;3;8.5;0.781162817;2.306;Cloudy;19;26;22.5
03/09/2016;9;2016;13.201;4.24;13.5185;10;1;10.5;0.75751837;2.37;Cloudy;16;23;19.5
04/09/2016;9;2016;13.836;0.635;12.311;11;-3;9.5;0.795027465;2.066;Cloudy;12;24;18
05/09/2016;9;2016;10.786;-3.05;9.956;8;-1;7.5;0.741702207;2.33;Cloudy;12;23;17.5
06/09/2016;9;2016;9.126;-1.66;8.8255;7;-1;6.5;0.767039229;1.897;Cloudy;13;23;18
07/09/2016;9;2016;8.525;-0.601;9.6485;6;2;7;0.703812317;2.735;Cloudy;16;24;20
08/09/2016;9;2016;10.772;2.247;8.9135;8;-3;6.5;0.742666172;2.599;Cloudy;14;24;19
09/09/2016;9;2016;7.055;-3.717;7.1275;5;1;5.5;0.708717222;1.824;Cloudy;15;22;18.5
10/09/2016;9;2016;7.2;0.145;10.543;6;6;9;0.833333333;2.588;Cloudy;16;23;19.5
11/09/2016;9;2016;13.886;6.686;13.761;12;-1;11.5;0.864179749;2.271;Cloudy;13;24;18.5
12/09/2016;9;2016;13.636;-0.25;12.7475;11;-2;10;0.806688178;2.394;Cloudy;14;25;19.5
13/09/2016;9;2016;11.859;-1.777;12.062;9;0;9;0.758917278;2.391;Cloudy;16;26;21
14/09/2016;9;2016;12.265;0.406;9.012;9;-5;6.5;0.733795353;2.778;Cloudy;18;26;22
15/09/2016;9;2016;5.759;-6.506;8.753;4;5;6.5;0.694565029;2.693;Cloudy;19;27;23
16/09/2016;9;2016;11.747;5.988;10.896;9;-2;8;0.76615306;2.578;Cloudy;17;26;21.5
17/09/2016;9;2016;10.045;-1.702;7.5435;7;-5;4.5;0.696864111;2.865;Cloudy;13;26;19.5
18/09/2016;9;2016;5.042;-5.003;6.5015;2;3;3.5;0.396667989;1.663;Cloudy;19;22;20.5
19/09/2016;9;2016;7.961;2.919;10.3735;5;6;8;0.628061801;2.671;Cloudy;18;22;20
20/09/2016;9;2016;12.786;4.825;8.103;11;-9;6.5;0.860315971;2.693;Cloudy;13;25;19
21/09/2016;9;2016;3.42;-9.366;9.186;2;11;7.5;0.584795322;1.173;Cloudy;18;21;19.5
22/09/2016;9;2016;14.952;11.532;15.323;13;0;13;0.869448903;2.502;Fine;15;24;19.5
23/09/2016;9;2016;15.694;0.742;15.1805;13;-1;12.5;0.828342042;2.283;Fine;14;25;19.5
24/09/2016;9;2016;14.667;-1.027;12.616;12;-4;10;0.818163224;2.269;Cloudy;12;26;19
25/09/2016;9;2016;10.565;-4.102;13.0495;8;5;10.5;0.757217227;2.52;Cloudy;14;29;21.5
26/09/2016;9;2016;15.534;4.969;14.4015;13;-2;12;0.836873954;2.244;Fine;16;28;22
27/09/2016;9;2016;13.269;-2.265;14.364;11;2;12;0.828999925;2.569;Cloudy;16;27;21.5
28/09/2016;9;2016;15.459;2.19;10.082;13;-10;8;0.840934084;2.215;Fine;10;27;18.5
29/09/2016;9;2016;4.705;-10.754;10.709;3;10;8;0.637619554;1.313;Cloudy;18;24;21
30/09/2016;9;2016;16.713;12.008;16.7195;13;1;13.5;0.777837611;2.332;Fine;16;26;21
01/10/2016;10;2016;16.726;0.013;16.197;14;-1;13.5;0.837020208;2.395;Cloudy;14;27;20.5
02/10/2016;10;2016;15.668;-1.058;10.2645;13;-11;7.5;0.82971662;2.252;Cloudy;12;27;19.5
03/10/2016;10;2016;4.861;-10.807;10.9225;2;13;8.5;0.411437976;2.232;Cloudy;19;27;23
04/10/2016;10;2016;16.984;12.123;16.925;15;-1;14.5;0.883184173;2.398;Cloudy;13;26;19.5
05/10/2016;10;2016;16.866;-0.118;16.7625;14;1;14.5;0.830072335;2.346;Cloudy;12;28;20
06/10/2016;10;2016;16.659;-0.207;16.439;15;-1;14.5;0.900414191;2.308;Cloudy;12;29;20.5
07/10/2016;10;2016;16.219;-0.44;16.0155;14;-2;13;0.863185153;2.234;Cloudy;12;29;20.5
08/10/2016;10;2016;15.812;-0.407;12.258;12;-6;9;0.758917278;2.336;Cloudy;13;32;22.5
09/10/2016;10;2016;8.704;-7.108;12.2695;6;8;10;0.689338235;2.867;Cloudy;16;26;21
10/10/2016;10;2016;15.835;7.131;14.67;14;-3;12.5;0.884117461;2.255;Cloudy;16;26;21
11/10/2016;10;2016;13.505;-2.33;11.518;11;-5;8.5;0.814513143;2.774;Cloudy;17;29;23
12/10/2016;10;2016;9.531;-3.974;11.206;6;5;8.5;0.629524709;2.844;Cloudy;17;24;20.5
13/10/2016;10;2016;12.881;3.35;12.535;11;-1;10.5;0.853970965;2.868;Cloudy;18;26;22
14/10/2016;10;2016;12.189;-0.692;13.01;10;1;10.5;0.820411847;2.871;Cloudy;14;23;18.5
15/10/2016;10;2016;13.831;1.642;15.6125;11;1;11.5;0.795314872;2.869;Cloudy;13;24;18.5
16/10/2016;10;2016;17.394;3.563;17.287;12;3;13.5;0.689893067;2.607;Fine;12;25;18.5
17/10/2016;10;2016;17.18;-0.214;17.5075;15;0;15;0.873108265;2.847;Fine;17;28;22.5
18/10/2016;10;2016;17.835;0.655;17.6925;15;1;15.5;0.841042893;2.373;Fine;12;26;19
19/10/2016;10;2016;17.55;-0.285;14.667;16;-7;12.5;0.911680912;2.353;Fine;14;29;21.5
