Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp min;Temp med;exp/gen
12/06/2017;6;2017;19.533;1.533;11.344;13.405;-13.38;6.715;5.05;Fine;13;22;17.5;0.68627451
13/06/2017;6;2017;3.155;-16.378;5.928;0.025;3.567;1.8085;0.842;Showers;14;17;15.5;0.00792393
14/06/2017;6;2017;8.701;5.546;11.8455;3.592;4.295;5.7395;5.031;Cloudy;15;20;17.5;0.412826112
15/06/2017;6;2017;14.99;6.289;15.182;7.887;-1.682;7.046;4.661;Cloudy;14;22;18;0.526150767
16/06/2017;6;2017;15.374;0.384;15.8325;6.205;1.655;7.0325;4.576;Cloudy;14;24;19;0.403603486
17/06/2017;6;2017;16.291;0.917;20.6575;7.86;7.818;11.769;5.018;Cloudy;17;24;20.5;0.482474986
18/06/2017;6;2017;25.024;8.733;22.5475;15.678;-3.381;13.9875;4.133;Fine;13;23;18;0.626518542
19/06/2017;6;2017;20.071;-4.953;17.3725;12.297;-4.107;10.2435;4.553;Fine;15;22;18.5;0.612675004
20/06/2017;6;2017;14.674;-5.397;19.077;8.19;8.085;12.2325;4.936;Cloudy;15;21;18;0.558130026
21/06/2017;6;2017;23.48;8.806;22.0405;16.275;-2.382;15.084;4.087;Fine;12;23;17.5;0.693143101
22/06/2017;6;2017;20.601;-2.879;22.496;13.893;2.893;15.3395;4.177;Fine;13;22;17.5;0.674384739
23/06/2017;6;2017;24.391;3.79;23.8805;16.786;-2.125;15.7235;3.74;Fine;10;23;16.5;0.688204666
24/06/2017;6;2017;23.37;-1.021;23.884;14.661;-1.711;13.8055;3.827;Fine;10;24;17;0.627342747
25/06/2017;6;2017;24.398;1.028;24.479;12.95;3.854;14.877;3.805;Fine;11;24;17.5;0.530781212
26/06/2017;6;2017;24.56;0.162;17.875;16.804;-12.378;10.615;3.684;Fine;12;25;18.5;0.684201954
27/06/2017;6;2017;11.19;-13.37;15.588;4.426;5.056;6.954;4.411;Cloudy;12;22;17;0.395531725
28/06/2017;6;2017;19.986;8.796;21.3545;9.482;2.126;10.545;4.174;Fine;13;23;18;0.474432102
29/06/2017;6;2017;22.723;2.737;22.821;11.608;4.595;13.9055;3.959;Fine;13;24;18.5;0.510848039
30/06/2017;6;2017;22.919;0.196;24.911;16.203;4.717;18.5615;4.128;Fine;15;23;19;0.706968018
01/07/2017;7;2017;26.903;3.984;26.518;20.92;-2.465;19.6875;4.011;Fine;10;20;15;0.777608445
02/07/2017;7;2017;26.133;-0.77;23.8255;18.455;-6.663;15.1235;3.908;Fine;7;21;14;0.706195232
03/07/2017;7;2017;21.518;-4.615;22.328;11.792;1.611;12.5975;4.645;Fine;8;22;15;0.54800632
04/07/2017;7;2017;23.138;1.62;23.131;13.403;0.95;13.878;3.884;Fine;13;23;18;0.579263549
05/07/2017;7;2017;23.124;-0.014;24.028;14.353;1.656;15.181;3.693;Fine;9;26;17.5;0.620697111
06/07/2017;7;2017;24.932;1.808;14.25;16.009;-15.987;8.0155;3.824;Fine;13;23;18;0.64210653
07/07/2017;7;2017;3.568;-21.364;15.295;0.022;13.78;6.912;1.105;Showers;11;16;13.5;0.006165919
08/07/2017;7;2017;27.022;23.454;24.845;13.802;-2.847;12.3785;4.012;Fine;8;21;14.5;0.510769003
09/07/2017;7;2017;22.668;-4.354;19.022;10.955;-1.725;10.0925;4.322;Fine;6;21;13.5;0.483280395
10/07/2017;7;2017;15.376;-7.292;18.7715;9.23;6.612;12.536;5.047;Cloudy;11;21;16;0.60028616
11/07/2017;7;2017;22.167;6.791;22.036;15.842;-0.638;15.523;4.193;Fine;13;22;17.5;0.714665945
12/07/2017;7;2017;21.905;-0.262;21.498;15.204;-1.123;14.6425;4.402;Fine;10;21;15.5;0.694088108
13/07/2017;7;2017;21.091;-0.814;22.53;14.081;2.451;15.3065;4.903;Fine;10;20;15;0.667630743
14/07/2017;7;2017;23.969;2.878;24.2835;16.532;-2.94;15.062;4.59;Fine;9;22;15.5;0.689724227
15/07/2017;7;2017;24.598;0.629;22.0405;13.592;-2.741;12.2215;4.455;Fine;11;24;17.5;0.552565249
16/07/2017;7;2017;19.483;-5.115;21.877;10.851;5.601;13.6515;5.032;Fine;14;23;18.5;0.556947082
17/07/2017;7;2017;24.271;4.788;25.0115;16.452;1.877;17.3905;4.567;Fine;11;23;17;0.677845989
18/07/2017;7;2017;25.752;1.481;27.1405;18.329;3.139;19.8985;3.862;Fine;14;26;20;0.711750544
19/07/2017;7;2017;28.529;2.777;28.539;21.468;-0.629;21.1535;4.355;Fine;14;19;16.5;0.752497459
20/07/2017;7;2017;28.549;0.02;28.4665;20.839;-1.123;20.2775;4.156;Fine;9;20;14.5;0.729938001
21/07/2017;7;2017;28.384;-0.165;24.861;19.716;-7.115;16.1585;4.101;Fine;7;21;14;0.694616685
22/07/2017;7;2017;21.338;-7.046;23.169;12.601;2.399;13.8005;3.992;Fine;11;48;29.5;0.590542694
23/07/2017;7;2017;25;3.662;26.3045;15;3.388;16.694;3.992;Not Sure;10;23;16.5;0.6
24/07/2017;7;2017;27.609;2.609;27.8605;18.388;0.774;18.775;3.952;Fine;5;25;15;0.666014705
25/07/2017;7;2017;28.112;0.503;27.779;19.162;-0.05;19.137;4.056;Fine;7;23;15;0.68163062
26/07/2017;7;2017;27.446;-0.666;27.633;19.112;-0.255;18.9845;3.939;Fine;7;25;16;0.696349195
27/07/2017;7;2017;27.82;0.374;27.0715;18.857;-1.397;18.1585;4.06;Fine;9;23;16;0.677821711
28/07/2017;7;2017;26.323;-1.497;27.1535;17.46;0.16;17.54;4.071;Fine;14;26;20;0.663298256
29/07/2017;7;2017;27.984;1.661;27.8655;17.62;-1.152;17.044;4.083;Fine;10;24;17;0.629645512
30/07/2017;7;2017;27.747;-0.237;27.5775;16.468;4.051;18.4935;3.976;Fine;7;24;15.5;0.593505604
31/07/2017;7;2017;27.408;-0.339;28.0755;20.519;1.804;21.421;3.994;Fine;11;25;18;0.748650029
01/08/2017;8;2017;28.743;1.335;28.3945;22.323;-3.002;20.822;4.148;Fine;9;23;16;0.776641269
02/08/2017;8;2017;28.046;-0.697;25.151;19.321;-3.816;17.413;4.113;Fine;9;22;15.5;0.688903944
03/08/2017;8;2017;22.256;-5.79;25.616;15.505;5.867;18.4385;4.327;Fine;10;22;16;0.696666068
04/08/2017;8;2017;28.976;6.72;29.132;21.372;-3.057;19.8435;4.216;Fine;14;22;18;0.737575925
05/08/2017;8;2017;29.288;0.312;25.9495;18.315;-7.07;14.78;4.253;Fine;9;23;16;0.625341437
06/08/2017;8;2017;22.611;-6.677;23.1125;11.245;6.458;14.474;4.918;Fine;9;24;16.5;0.497324311
07/08/2017;8;2017;23.614;1.003;27.054;17.703;4.641;20.0235;5.049;Fine;14;26;20;0.749682392
08/08/2017;8;2017;30.494;6.88;30.048;22.344;-2.124;21.282;4.326;Fine;10;22;16;0.732734308
09/08/2017;8;2017;29.602;-0.892;29.347;20.22;1.129;20.7845;4.202;Fine;9;24;16.5;0.683061955
10/08/2017;8;2017;29.092;-0.51;28.955;21.349;-3.336;19.681;4.184;Fine;7;24;15.5;0.733844356
11/08/2017;8;2017;28.818;-0.274;26.519;18.013;-2.843;16.5915;4.08;Fine;8;26;17;0.625060726
12/08/2017;8;2017;24.22;-4.598;26.221;15.17;3.254;16.797;4.661;Fine;10;29;19.5;0.626341866
13/08/2017;8;2017;28.222;4.002;26.357;18.424;-0.89;17.979;4.182;Fine;12;26;19;0.652824038
14/08/2017;8;2017;24.492;-3.73;26.4345;17.534;4.276;19.672;4.765;Fine;12;26;19;0.715907235
15/08/2017;8;2017;28.377;3.885;28.4095;21.81;-2.112;20.754;4.013;Fine;11;27;19;0.768580188
16/08/2017;8;2017;28.442;0.065;28.2315;19.698;0.702;20.049;4.11;Fine;10;28;19;0.69256733
17/08/2017;8;2017;28.021;-0.421;29.6015;20.4;3.204;22.002;4.024;Fine;14;32;23;0.72802541
18/08/2017;8;2017;31.182;3.161;31.6665;23.604;-2.308;22.45;4.461;Fine;13;25;19;0.756975178
19/08/2017;8;2017;32.151;0.969;31.587;21.296;-5.892;18.35;4.511;Fine;11;20;15.5;0.662374421
20/08/2017;8;2017;31.023;-1.128;28.608;15.404;2.259;16.5335;4.398;Fine;9;21;15;0.496534829
21/08/2017;8;2017;26.193;-4.83;25.2135;17.663;-1.292;17.017;4.983;Fine;8;22;15;0.674340473
22/08/2017;8;2017;24.234;-1.959;24.137;16.371;0.655;16.6985;4.453;Fine;12;24;18;0.6755385
23/08/2017;8;2017;24.04;-0.194;19.7795;17.026;-6.898;13.577;4.673;Fine;13;26;19.5;0.708236273
24/08/2017;8;2017;15.519;-8.521;19.094;10.128;4.433;12.3445;5.034;Cloudy;15;24;19.5;0.65261937
25/08/2017;8;2017;22.669;7.15;26.2455;14.561;6.165;17.6435;5.046;Fine;11;22;16.5;0.642330937
26/08/2017;8;2017;29.822;7.153;25.983;20.726;-9.837;15.8075;4.552;Fine;12;23;17.5;0.694990276
27/08/2017;8;2017;22.144;-7.678;27.268;10.889;12.774;17.276;5.04;Fine;10;23;16.5;0.49173591
28/08/2017;8;2017;32.392;10.248;31.3905;23.663;-1.307;23.0095;4.567;Fine;7;23;15;0.730519881
29/08/2017;8;2017;30.389;-2.003;29.8365;22.356;-2.205;21.2535;4.965;Fine;8;22;15;0.73566093
30/08/2017;8;2017;29.284;-1.105;28.539;20.151;-0.48;19.911;5.032;Fine;11;25;18;0.688123207
31/08/2017;8;2017;27.794;-1.49;29.391;19.671;3.449;21.3955;5.047;Fine;9;23;16;0.707742678
01/09/2017;9;2017;30.988;3.194;30.356;23.12;-2.602;21.819;4.623;Fine;11;24;17.5;0.746095263
02/09/2017;9;2017;29.724;-1.264;30.0105;20.518;0.45;20.743;5.039;Fine;12;24;18;0.690283946
03/09/2017;9;2017;30.297;0.573;29.4785;20.968;-0.615;20.6605;4.648;Fine;12;27;19.5;0.692081724
04/09/2017;9;2017;28.66;-1.637;30.546;20.353;3.566;22.136;4.428;Fine;14;28;21;0.710153524
05/09/2017;9;2017;32.432;3.772;32.921;23.919;2.497;25.1675;4.535;Fine;13;27;20;0.737512333
06/09/2017;9;2017;33.41;0.978;33.066;26.416;-2.718;25.057;4.588;Fine;8;27;17.5;0.790661479
07/09/2017;9;2017;32.722;-0.688;32.8515;23.698;2.019;24.7075;4.437;Fine;12;27;19.5;0.724222236
08/09/2017;9;2017;32.981;0.259;32.673;25.717;-4.565;23.4345;4.489;Fine;9;26;17.5;0.779751978
09/09/2017;9;2017;32.365;-0.616;31.2275;21.152;-0.561;20.8715;4.534;Fine;11;24;17.5;0.653545497
10/09/2017;9;2017;30.09;-2.275;30.9035;20.591;2.072;21.627;5.042;Fine;11;23;17;0.684313725
11/09/2017;9;2017;31.717;1.627;31.2225;22.663;-0.888;22.219;4.392;Fine;12;25;18.5;0.714537945
12/09/2017;9;2017;30.728;-0.989;30.772;21.775;0.183;21.8665;4.459;Fine;13;27;20;0.708637074
13/09/2017;9;2017;30.816;0.088;29.03;21.958;-1.698;21.109;4.399;Fine;14;27;20.5;0.712551921
14/09/2017;9;2017;27.244;-3.572;30.4255;20.26;4.598;22.559;4.719;Fine;18;23;20.5;0.743649978
15/09/2017;9;2017;33.607;6.363;33.2615;24.858;-2.702;23.507;4.538;Fine;8;24;16;0.739667331
16/09/2017;9;2017;32.916;-0.691;29.973;22.156;-4.868;19.722;4.562;Fine;9;27;18;0.673107303
17/09/2017;9;2017;27.03;-5.886;28.1215;17.288;4.731;19.6535;5.049;Fine;13;24;18.5;0.639585646
18/09/2017;9;2017;29.213;2.183;30.47;22.019;0.616;22.327;5.046;Fine;13;24;18.5;0.753739773
19/09/2017;9;2017;31.727;2.514;31.4625;22.635;0.027;22.6485;4.329;Fine;12;28;20;0.713430201
20/09/2017;9;2017;31.198;-0.529;28.971;22.662;-3.627;20.8485;4.578;Fine;16;25;20.5;0.726392717
21/09/2017;9;2017;26.744;-4.454;27.2575;19.035;2.311;20.1905;5.038;Fine;14;25;19.5;0.71174843
22/09/2017;9;2017;27.771;1.027;24.8345;21.346;-6.133;18.2795;4.608;Fine;18;28;23;0.768643549
23/09/2017;9;2017;21.898;-5.873;26.6475;15.213;9.187;19.8065;4.328;Cloudy;20;28;24;0.694720979
24/09/2017;9;2017;31.397;9.499;30.633;24.4;-0.097;24.3515;4.329;Fine;15;29;22;0.777144313
25/09/2017;9;2017;29.869;-1.528;25.988;24.303;-11.851;18.3775;4.276;Fine;18;29;23.5;0.813652951
26/09/2017;9;2017;22.107;-7.762;17.1925;12.452;-5.472;9.716;5.037;Cloudy;18;30;24;0.563260506
27/09/2017;9;2017;12.278;-9.829;21.735;6.98;16.801;15.3805;4.834;Cloudy;17;24;20.5;0.568496498
28/09/2017;9;2017;31.192;18.914;30.996;23.781;-3.449;22.0565;4.249;Fine;18;30;24;0.762407027
29/09/2017;9;2017;30.8;-0.392;30.332;20.332;2.352;21.508;4.213;Fine;18;37;27.5;0.66012987
30/09/2017;9;2017;29.864;-0.936;21.713;22.684;-14.127;15.6205;5.023;Fine;18;34;26;0.759576748
01/10/2017;10;2017;13.562;-16.302;10.324;8.557;-6.779;5.1675;4.244;Cloudy;17;25;21;0.630954137
02/10/2017;10;2017;7.086;-6.476;12.561;1.778;10.117;6.8365;2.149;Cloudy;15;22;18.5;0.250917302
03/10/2017;10;2017;18.036;10.95;19.9115;11.895;4.536;14.163;5.051;Cloudy;16;26;21;0.659514305
04/10/2017;10;2017;21.787;3.751;27.4505;16.431;10.983;21.9225;5.052;Cloudy;19;28;23.5;0.754165328
05/10/2017;10;2017;33.114;11.327;31.9135;27.414;-2.194;26.317;4.673;Fine;19;30;24.5;0.827867367
06/10/2017;10;2017;30.713;-2.401;20.366;25.22;-22.743;13.8485;4.398;Fine;19;30;24.5;0.821150653
07/10/2017;10;2017;10.019;-20.694;17.8635;2.477;14.306;9.63;3.302;Cloudy;20;24;22;0.247230263
08/10/2017;10;2017;25.708;15.689;25.096;16.783;0.78;17.173;5.061;Fine;19;27;23;0.652831803
09/10/2017;10;2017;24.484;-1.224;27.7745;17.563;6.743;20.9345;5.059;Fine;20;29;24.5;0.7173256
10/10/2017;10;2017;31.065;6.581;24.937;24.306;-12.471;18.0705;5.001;Fine;21;33;27;0.78242395
11/10/2017;10;2017;18.809;-12.256;13.556;11.835;-9.013;7.3285;5.007;Cloudy;22;28;25;0.629220054
12/10/2017;10;2017;8.303;-10.506;20.098;2.822;23.608;14.626;2.189;Cloudy;22;24;23;0.339877153
13/10/2017;10;2017;31.893;23.59;20.967;26.43;-24.213;14.3235;4.849;Fine;21;29;25;0.828708494
14/10/2017;10;2017;10.041;-21.852;10.7625;2.217;0.953;2.6935;3.03;Cloudy;21;27;24;0.220794742
15/10/2017;10;2017;11.484;1.443;9.847;3.17;-2.147;2.0965;2.69;Cloudy;18;22;20;0.276036224
16/10/2017;10;2017;8.21;-3.274;7.0375;1.023;0.451;1.2485;2.366;Cloudy;17;22;19.5;0.124604141
17/10/2017;10;2017;5.865;-2.345;9.9915;1.474;7.127;5.0375;1.567;Cloudy;18;21;19.5;0.251321398
18/10/2017;10;2017;14.118;8.253;19.459;8.601;4.768;10.985;5.042;Cloudy;18;23;20.5;0.609222269
19/10/2017;10;2017;24.8;10.682;24.71;13.369;3.816;15.277;5.045;Fine;17;24;20.5;0.539072581
20/10/2017;10;2017;24.62;-0.18;14.494;17.185;-14.685;9.8425;5.068;Fine;18;26;22;0.698009748
21/10/2017;10;2017;4.368;-20.252;18.599;2.5;17.267;11.1335;0.911;Showers;18;19;18.5;0
22/10/2017;10;2017;32.83;28.462;27.9955;19.767;-1.679;18.9275;5.049;Fine;13;26;19.5;0.602101736
23/10/2017;10;2017;23.161;-9.669;29.125;18.088;10.67;23.423;5.051;Cloudy;15;22;18.5;0.780968007
24/10/2017;10;2017;35.089;11.928;35.2525;28.758;-0.245;28.6355;5.049;Fine;14;25;19.5;0.819573086
25/10/2017;10;2017;35.416;0.327;34.4295;28.513;-1.493;27.7665;4.993;Fine;15;27;21;0.805088096
26/10/2017;10;2017;33.443;-1.973;34.965;27.02;-3.899;25.0705;4.914;Fine;18;30;24;0.807941871
27/10/2017;10;2017;36.487;3.044;34.326;23.121;0.702;23.472;4.789;Fine;26;61;43.5;0.633677748
28/10/2017;10;2017;32.165;-4.322;32.676;23.823;-0.47;23.588;4.871;Fine;17;28;22.5;0.740649775
29/10/2017;10;2017;33.187;1.022;30.538;23.353;-3.663;21.5215;4.43;Fine;21;30;25.5;0.703679151
30/10/2017;10;2017;27.889;-5.298;30.42;19.69;4.999;22.1895;5.038;Fine;21;30;25.5;0.706013123
31/10/2017;10;2017;32.951;5.062;30.4155;24.689;-4.134;22.622;4.858;Fine;21;29;25;0.749264059
01/11/2017;11;2017;27.88;-5.071;30.8705;20.555;4.269;22.6895;5.063;Fine;16;26;21;0.737266858
02/11/2017;11;2017;33.861;5.981;32.8465;24.824;-0.818;24.415;5.037;Fine;16;28;22;0.733114793
03/11/2017;11;2017;31.832;-2.029;33.448;24.006;-0.423;23.7945;5.054;Fine;18;28;23;0.754146771
04/11/2017;11;2017;35.064;3.232;33.8475;23.583;-1.468;22.849;4.605;Fine;18;29;23.5;0.672570157
05/11/2017;11;2017;32.631;-2.433;27.343;22.115;-7.523;18.3535;4.839;Fine;21;28;24.5;0.677729766
06/11/2017;11;2017;22.055;-10.576;22.546;14.592;0.142;14.663;4.645;Cloudy;20;27;23.5;0.661618681
07/11/2017;11;2017;23.037;0.982;21.4435;14.734;-3.732;12.868;5.079;Cloudy;18;28;23;0.639579806
08/11/2017;11;2017;19.85;-3.187;24.9565;11.002;8.967;15.4855;5.058;Cloudy;18;25;21.5;0.554256927
09/11/2017;11;2017;30.063;10.213;25.5685;19.969;-7.963;15.9875;5.084;Fine;15;24;19.5;0.664238433
10/11/2017;11;2017;21.074;-8.989;23.947;12.006;4.971;14.4915;5.036;Cloudy;16;24;20;0.569706748
12/11/2017;11;2017;26.82;5.746;28.7905;16.977;6.4;20.177;5.059;Fine;15;25;20;0.632997763
13/11/2017;11;2017;30.761;3.941;33.3905;23.377;3.744;25.249;5.059;Fine;14;26;20;0.759955788
14/11/2017;11;2017;36.02;5.259;33.291;27.121;-5.06;24.591;5.041;Fine;14;26;20;0.75294281
15/11/2017;11;2017;30.562;-5.458;29.7925;22.061;0.205;22.1635;5.063;Fine;16;26;21;0.72184412
16/11/2017;11;2017;29.023;-1.539;28.8455;22.266;-0.084;22.224;5.055;Fine;16;28;22;0.767184647
17/11/2017;11;2017;28.668;-0.355;18.289;22.182;-20.994;11.685;5.061;Fine;17;27;22;0.773754709
18/11/2017;11;2017;7.91;-20.758;12.577;1.188;5.82;4.098;1.709;Cloudy;17;20;18.5;0.150189633
19/11/2017;11;2017;17.244;9.334;23.049;7.008;14.541;14.2785;4.051;Cloudy;15;24;19.5;0.406402227
20/11/2017;11;2017;28.854;11.61;29.087;21.549;-1.536;20.781;5.073;Fine;19;26;22.5;0.746828863
21/11/2017;11;2017;29.32;0.466;26.9605;20.013;-1.551;19.2375;5.093;Fine;17;25;21;0.682571623
22/11/2017;11;2017;24.601;-4.719;26.5585;18.462;4.012;20.468;5.056;Fine;16;25;20.5;0.750457298
23/11/2017;11;2017;28.516;3.915;31.402;22.474;5.046;24.997;5.055;Fine;16;26;21;0.788118951
24/11/2017;11;2017;34.288;5.772;29.4095;27.52;-10.37;22.335;5.051;Fine;17;28;22.5;0.802613159
25/11/2017;11;2017;24.531;-9.757;26.523;17.15;2.714;18.507;5.074;Fine;18;28;23;0.699115405
26/11/2017;11;2017;28.515;3.984;27.774;19.864;-0.036;19.846;5.07;Fine;19;29;24;0.696615816
27/11/2017;11;2017;27.033;-1.482;25.5995;19.828;-2.18;18.738;5.065;Fine;19;29;24;0.733473902
28/11/2017;11;2017;24.166;-2.867;15.3845;17.648;-16.187;9.5545;5.063;Cloudy;20;29;24.5;0.730282215
29/11/2017;11;2017;6.603;-17.563;14.202;1.461;12.016;7.469;2.01;Cloudy;21;23;22;0.221263062
30/11/2017;11;2017;21.801;15.198;27.454;13.477;10.024;18.489;5.03;Cloudy;20;27;23.5;0.618182652
01/12/2017;12;2017;33.107;11.306;31.061;23.501;-5.165;20.9185;5.047;Fine;21;28;24.5;0.709849881
02/12/2017;12;2017;29.015;-4.092;26.057;18.336;-5.981;15.3455;5.067;Fine;22;29;25.5;0.631948992
03/12/2017;12;2017;23.099;-5.916;17.5085;12.355;-6.316;9.197;5.064;Cloudy;23;30;26.5;0.534871639
04/12/2017;12;2017;11.918;-11.181;17.4475;6.039;8.037;10.0575;3.537;Cloudy;20;28;24;0.506712536
05/12/2017;12;2017;22.977;11.059;29.491;14.076;13.637;20.8945;5.042;Cloudy;19;30;24.5;0.612612613
06/12/2017;12;2017;36.005;13.028;35.78;27.713;-1.304;27.061;4.841;Fine;17;30;23.5;0.769698653
07/12/2017;12;2017;35.555;-0.45;29.2845;26.409;-11.248;20.785;4.46;Fine;17;33;25;0.742764731
08/12/2017;12;2017;23.014;-12.541;28.1255;15.161;5.771;18.0465;4.848;Cloudy;21;31;26;0.658772921
09/12/2017;12;2017;33.237;10.223;30.0685;20.932;-4.469;18.6975;4.492;Fine;20;30;25;0.629780064
10/12/2017;12;2017;26.9;-6.337;26.6045;16.463;-1.067;15.9295;5.06;Fine;18;28;23;0.612007435
11/12/2017;12;2017;26.309;-0.591;28.3355;15.396;4.517;17.6545;5.052;Fine;18;29;23.5;0.585198981
12/12/2017;12;2017;30.362;4.053;28.787;19.913;-1.618;19.104;5.04;Fine;18;29;23.5;0.655852711
13/12/2017;12;2017;27.212;-3.15;30.2745;18.295;7.633;22.1115;5.074;Fine;19;28;23.5;0.672313685
14/12/2017;12;2017;33.337;6.125;33.9285;25.928;1.135;26.4955;5.05;Fine;17;29;23;0.777754447
15/12/2017;12;2017;34.52;1.183;34.2465;27.063;-0.781;26.6725;5.059;Fine;20;30;25;0.783980301
16/12/2017;12;2017;33.973;-0.547;33.76;26.282;-0.858;25.853;5.051;Fine;22;30;26;0.773614341
17/12/2017;12;2017;33.547;-0.426;34.001;25.424;-0.695;25.0765;4.936;Fine;19;30;24.5;0.757862104
18/12/2017;12;2017;34.455;0.908;34.1755;24.729;-0.037;24.7105;4.932;Fine;19;29;24;0.717718764
19/12/2017;12;2017;33.896;-0.559;34.7315;24.692;1.031;25.2075;4.873;Fine;20;31;25.5;0.728463536
20/12/2017;12;2017;35.567;1.671;34.2345;25.723;-2.977;24.2345;4.456;Fine;22;31;26.5;0.723226586
21/12/2017;12;2017;32.902;-2.665;28.876;22.746;-5.839;19.8265;4.671;Fine;22;32;27;0.691325755
22/12/2017;12;2017;24.85;-8.052;26.479;16.907;-0.38;16.717;4.935;Fine;22;31;26.5;0.680362173
23/12/2017;12;2017;28.108;3.258;31.5525;16.527;6.3;19.677;5.059;Fine;22;31;26.5;0.587982069
24/12/2017;12;2017;34.997;6.889;33.895;22.827;1.412;23.533;4.477;Fine;20;33;26.5;0.652255908
25/12/2017;12;2017;32.793;-2.204;28.6595;24.239;-4.754;21.862;4.45;Fine;22;36;29;0.739151648
26/12/2017;12;2017;24.526;-8.267;24.745;19.485;-2.92;18.025;5.051;Fine;19;29;24;0.794463019
27/12/2017;12;2017;24.964;0.438;25.2575;16.565;2.358;17.744;5.051;Fine;20;29;24.5;0.66355552
28/12/2017;12;2017;25.551;0.587;29.457;18.923;1.701;19.7735;5.051;Fine;20;29;24.5;0.740597237
29/12/2017;12;2017;33.363;7.812;30.0675;20.624;-5.629;17.8095;5.037;Fine;22;30;26;0.618169829
30/12/2017;12;2017;26.772;-6.591;20.112;14.995;-8.531;10.7295;4.638;Fine;23;32;27.5;0.560100105
31/12/2017;12;2017;13.452;-13.32;16.9665;6.464;-0.632;6.148;5.044;Cloudy;24;33;28.5;0.480523342
01/01/2018;1;2018;20.481;7.029;18.017;5.832;-5.459;3.1025;5.034;Cloudy;24;32;28;0.284751721
02/01/2018;1;2018;15.553;-4.928;21.9575;0.373;3.347;2.0465;4.778;Cloudy;23;30;26.5;0.023982511
03/01/2018;1;2018;28.362;12.809;28.5515;3.72;13.188;10.314;5.039;Fine;21;31;26;0.131161413
04/01/2018;1;2018;28.741;0.379;25.9075;16.908;-3.82;14.998;5.078;Fine;21;29;25;0.588288508
05/01/2018;1;2018;23.074;-5.667;28.761;13.088;9.484;17.83;5.048;Cloudy;22;29;25.5;0.567218514
06/01/2018;1;2018;34.448;11.374;34.5345;22.572;-0.653;22.2455;5.065;Fine;20;31;25.5;0.65524849
07/01/2018;1;2018;34.621;0.173;34.5035;21.919;1.855;22.8465;5.03;Fine;20;31;25.5;0.633112851
08/01/2018;1;2018;34.386;-0.235;34.1645;23.774;-1.843;22.8525;4.947;Fine;22;32;27;0.691386029
09/01/2018;1;2018;33.943;-0.443;34.0085;21.931;-0.068;21.897;4.709;Fine;22;32;27;0.646112601
10/01/2018;1;2018;34.074;0.131;30.815;21.863;-4.263;19.7315;4.636;Fine;22;32;27;0.641632917
11/01/2018;1;2018;27.556;-6.518;29.1485;17.6;3.575;19.3875;5.074;Fine;23;31;27;0.638699376
12/01/2018;1;2018;30.741;3.185;31.825;21.175;-2.507;19.9215;5.032;Fine;23;32;27.5;0.688819492
13/01/2018;1;2018;32.909;2.168;31.9845;18.668;-13.497;11.9195;4.419;Fine;24;35;29.5;0.567261236
14/01/2018;1;2018;31.06;-1.849;33.256;5.171;21.034;15.688;5.039;Fine;24;37;30.5;0.166484224
15/01/2018;1;2018;35.452;4.392;34.381;26.205;-2.564;24.923;5.028;Fine;17;30;23.5;0.739168453
16/01/2018;1;2018;33.31;-2.142;34.63;23.641;2.097;24.6895;5.049;Fine;17;31;24;0.709726809
17/01/2018;1;2018;35.95;2.64;35.215;25.738;1.15;26.313;4.596;Fine;18;29;23.5;0.715938804
18/01/2018;1;2018;34.48;-1.47;35.267;26.888;0.294;27.035;5.044;Fine;19;30;24.5;0.779814385
19/01/2018;1;2018;36.054;1.574;34.3045;27.182;-4.978;24.693;4.604;Fine;17;31;24;0.753924669
20/01/2018;1;2018;32.555;-3.499;27.571;22.204;-9.468;17.47;5.065;Fine;19;32;25.5;0.682045769
21/01/2018;1;2018;22.587;-9.968;26.5295;12.736;9.366;17.419;5.038;Cloudy;21;30;25.5;0.56386417
22/01/2018;1;2018;30.472;7.885;29.215;22.102;-3.606;20.299;5.06;Fine;20;31;25.5;0.725321607
23/01/2018;1;2018;27.958;-2.514;30.018;18.496;3.375;20.1835;5.046;Fine;20;32;26;0.661563774
24/01/2018;1;2018;32.078;4.12;31.8635;21.871;-1.768;20.987;5.051;Fine;22;31;26.5;0.681806846
25/01/2018;1;2018;31.649;-0.429;32.1365;20.103;-1.012;19.597;5.032;Fine;23;31;27;0.635185946
26/01/2018;1;2018;32.624;0.975;30.41;19.091;-3.166;17.508;5.016;Fine;23;32;27.5;0.585182688
27/01/2018;1;2018;28.196;-4.428;26.886;15.925;1.335;16.5925;5.055;Fine;24;32;28;0.564796425
28/01/2018;1;2018;25.576;-2.62;25.3395;17.26;-2.611;15.9545;5.07;Fine;23;30;26.5;0.674851423
29/01/2018;1;2018;25.103;-0.473;24.7935;14.649;1.907;15.6025;5.047;Fine;21;31;26;0.58355575
30/01/2018;1;2018;24.484;-0.619;27.6965;16.556;2.921;18.0165;5.05;Fine;22;32;27;0.6761967
31/01/2018;1;2018;30.909;6.425;19.645;19.477;-17.147;10.9035;5.006;Fine;22;34;28;0.630140089
01/02/2018;2;2018;8.381;-22.528;8.819;2.33;-0.37;2.145;3.052;Cloudy;21;25;23;0.278009784
